profile,metric,recovery_tier,in_registered_family,n_paired,seeds_paired,ql_true_mean,ql_false_mean,mean_diff_true_minus_false,ci_lo,ci_hi,p_bootstrap,p_bootstrap_one_sided_true_faster,p_wilcoxon,cliffs_delta,ql_true_faster,q_bootstrap_bh,bh_family_m
lab3_f1dead,RecoveryEpisodes,confirmatory,True,9,seed11;seed12;seed13;seed14;seed15;seed16;seed17;seed18;seed20,505.0,420.0,85.0,-31.555555555555557,205.11111111111111,0.1728,0.0864,0.1953125,0.43209876543209874,False,nan,0
lab3_f1dead,DetectEpisode,,True,10,seed11;seed12;seed13;seed14;seed15;seed16;seed17;seed18;seed19;seed20,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,False,nan,0
