source_run_id,run_mode,domain,profile,metric,contrast,classification,n_paired,mean_difference,median_difference,ci_lo_bootstrap,ci_hi_bootstrap,p_signflip_two_sided,p_sign_exact_two_sided,paired_rank_biserial,context_q,context_family_m
29848584965,phase1_v2_kg_only,benchmark,lab3,avg_policy_energy,ql_true_minus_ql_false,registered_descriptive,20,1.074375,1.225,0.5981093749999999,1.539375,0.000576019287109375,0.01181793212890625,0.8095238095238095,0.001219805549172794,72
29848584965,phase1_v2_kg_only,benchmark,lab1,avg_legacy_wallclock_energy,ql_true_minus_ql_false,legacy_diagnostic_not_evidence,20,0.0212499999999999,0.02499999999999991,-0.046250000000000124,0.08878124999999956,0.5790901184082031,1.0,0.16842105263157894,0.8509079290896046,72
29848584965,phase1_v2_kg_only,benchmark,lab2,avg_legacy_wallclock_energy,ql_true_minus_ql_false,legacy_diagnostic_not_evidence,20,-3.006249999999999,-2.6812499999999995,-3.9525156250000006,-2.1431093750000003,1.9073486328125e-06,1.9073486328125e-06,-1.0,5.281888521634615e-06,72
29848584965,phase1_v2_kg_only,benchmark,lab3,avg_legacy_wallclock_energy,ql_true_minus_ql_false,legacy_diagnostic_not_evidence,20,2.3356250000000003,2.5062500000000014,1.2274687499999999,3.4143906249999993,0.0009860992431640625,0.04138946533203125,0.780952380952381,0.001972198486328125,72
29848584965,phase1_v2_kg_only,benchmark,lab1,avg_wasted,ql_true_minus_ql_false,registered_descriptive,20,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,72
29848584965,phase1_v2_kg_only,benchmark,lab2,avg_wasted,ql_true_minus_ql_false,registered_descriptive,20,-0.9506250000000002,-0.73125,-1.308125,-0.6168750000000001,1.9073486328125e-06,1.9073486328125e-06,-1.0,5.281888521634615e-06,72
29848584965,phase1_v2_kg_only,benchmark,lab3,avg_wasted,ql_true_minus_ql_false,registered_descriptive,20,0.25875000000000004,0.0,-0.15001562499999999,0.661890625,0.2291717529296875,1.0,0.30718954248366015,0.3510716215093085,72
29848584965,phase1_v2_kg_only,benchmark,lab1,avg_cycling,ql_true_minus_ql_false,registered_descriptive,20,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,72
29848584965,phase1_v2_kg_only,benchmark,lab2,avg_cycling,ql_true_minus_ql_false,registered_descriptive,20,-0.38312499999999994,-0.21875,-0.6012500000000001,-0.20187499999999994,3.0517578125e-05,0.0004024505615234375,-0.9428571428571428,7.847377232142858e-05,72
29848584965,phase1_v2_kg_only,benchmark,lab3,avg_cycling,ql_true_minus_ql_false,registered_primary_member,20,0.07375000000000001,0.08124999999999999,-0.023124999999999972,0.17375000000000002,0.1719818115234375,0.6476058959960938,0.37894736842105264,0.2814247824928977,72
