Episode,Steps,RewardZ1,RewardZ2,GoalReached,Epsilon,WastedByPenalty,WastedByNoEffect
0,2,100.00,100.00,1,0.300000,0,0
1,4,44.00,54.00,1,0.299100,1,1
2,20,-210.00,-109.00,0,0.298203,20,2
3,19,-123.00,-3.00,1,0.297308,17,1
4,2,100.00,100.00,1,0.296416,0,0
5,1,50.00,4.00,1,0.295527,0,0
6,9,33.00,83.00,1,0.294640,7,0
7,0,0.00,0.00,1,0.293756,0,0
8,2,100.00,100.00,1,0.292875,0,0
9,1,50.00,4.00,1,0.291997,0,0
10,3,89.00,99.00,1,0.291121,1,1
11,4,39.00,54.00,1,0.290247,2,0
12,4,49.00,39.00,1,0.289376,2,1
13,2,100.00,100.00,1,0.288508,0,0
14,9,72.00,112.00,1,0.300000,6,0
15,11,35.00,44.00,1,0.299100,0,1
16,2,100.00,100.00,1,0.298203,0,0
17,0,0.00,0.00,1,0.297308,0,0
18,6,78.00,98.00,1,0.296416,3,2
19,1,50.00,4.00,1,0.295527,0,0
20,3,89.00,99.00,1,0.294640,1,1
21,10,3.00,63.00,1,0.293756,2,7
22,0,0.00,0.00,1,0.292875,0,0
23,1,50.00,50.00,1,0.291997,0,0
24,2,100.00,100.00,1,0.291121,0,0
25,20,-45.00,80.00,0,0.290247,2,3
26,2,100.00,100.00,1,0.289376,0,0
27,4,87.00,67.00,1,0.288508,2,1
28,2,100.00,54.00,1,0.287643,0,0
29,1,50.00,4.00,1,0.286780,0,0
30,2,100.00,100.00,1,0.285920,0,0
31,2,44.00,8.00,1,0.285062,0,1
32,0,0.00,0.00,1,0.284207,0,0
33,0,0.00,0.00,1,0.283354,0,0
34,2,100.00,100.00,1,0.282504,0,0
35,18,-12.00,59.00,1,0.281656,5,5
36,6,86.00,82.00,1,0.280811,3,0
37,0,0.00,0.00,1,0.279969,0,0
38,2,100.00,100.00,1,0.279129,0,0
39,2,49.00,8.00,1,0.278292,0,1
40,2,100.00,100.00,1,0.277457,0,0
41,14,-11.00,94.00,1,0.276624,3,10
42,2,100.00,100.00,1,0.275795,0,0
43,0,0.00,0.00,1,0.274967,0,0
44,2,100.00,100.00,1,0.274142,0,0
45,3,50.00,50.00,1,0.273320,1,0
46,2,100.00,100.00,1,0.272500,0,0
47,0,0.00,0.00,1,0.271682,0,0
48,2,100.00,100.00,1,0.270867,0,0
49,1,50.00,4.00,1,0.270055,0,0
50,2,100.00,100.00,1,0.269245,0,0
51,5,38.00,58.00,1,0.268437,1,2
52,1,50.00,50.00,1,0.267632,0,0
53,0,0.00,0.00,1,0.266829,0,0
54,2,100.00,100.00,1,0.266028,0,0
55,20,-110.00,80.00,0,0.265230,1,18
56,2,100.00,100.00,1,0.264434,0,0
57,0,0.00,0.00,1,0.263641,0,0
58,2,100.00,100.00,1,0.262850,0,0
59,1,50.00,4.00,1,0.262062,0,0
60,4,78.00,78.00,1,0.261275,2,2
61,16,-23.00,97.00,1,0.260492,4,11
62,0,0.00,0.00,1,0.259710,0,0
63,0,0.00,0.00,1,0.258931,0,0
64,2,100.00,100.00,1,0.258154,0,0
65,5,38.00,48.00,1,0.257380,1,2
66,2,100.00,100.00,1,0.256608,0,0
67,2,100.00,100.00,1,0.255838,0,0
68,2,100.00,100.00,1,0.255070,0,0
69,1,50.00,4.00,1,0.254305,0,0
70,3,89.00,99.00,1,0.253542,1,1
71,10,13.00,78.00,1,0.252781,1,7
72,4,32.00,16.00,1,0.252023,1,1
73,0,0.00,0.00,1,0.251267,0,0
74,2,100.00,100.00,1,0.250513,0,0
75,20,-120.00,80.00,0,0.249762,1,20
76,2,100.00,100.00,1,0.249012,0,0
77,0,0.00,0.00,1,0.248265,0,0
78,2,100.00,100.00,1,0.247521,0,0
79,1,50.00,4.00,1,0.246778,0,0
80,3,89.00,99.00,1,0.246038,1,1
81,6,27.00,57.00,1,0.245300,2,2
82,6,82.00,108.00,1,0.244564,1,1
83,0,0.00,0.00,1,0.243830,0,0
84,2,100.00,100.00,1,0.243099,0,0
85,20,-125.00,80.00,0,0.242369,2,20
86,2,100.00,100.00,1,0.241642,0,0
87,0,0.00,0.00,1,0.240917,0,0
88,2,100.00,100.00,1,0.240194,0,0
89,2,39.00,8.00,1,0.239474,1,1
90,3,89.00,89.00,1,0.238755,1,1
91,4,39.00,49.00,1,0.238039,2,0
92,18,-57.00,72.00,1,0.237325,4,14
93,2,100.00,100.00,1,0.236613,0,0
94,3,99.00,89.00,1,0.235903,1,1
95,20,-110.00,80.00,0,0.235196,3,14
96,2,100.00,100.00,1,0.234490,0,0
97,3,99.00,89.00,1,0.233786,1,1
98,2,100.00,100.00,1,0.233085,0,0
99,1,50.00,4.00,1,0.232386,0,0
