Episode,Steps,RewardZ1,RewardZ2,GoalReached,Epsilon,WastedByPenalty,WastedByNoEffect
0,0,0.00,0.00,1,0.300000,0,0
1,0,0.00,0.00,1,0.299100,0,0
2,20,-16.00,-46.00,0,0.298203,17,6
3,0,0.00,0.00,1,0.297308,0,0
4,5,20.00,106.00,1,0.296416,2,1
5,20,-134.00,157.00,0,0.295527,7,10
6,0,0.00,0.00,1,0.294640,0,0
7,20,-70.00,72.00,0,0.293756,4,9
8,20,-197.00,127.00,0,0.292875,17,4
9,20,-46.00,-5.00,0,0.291997,16,4
10,20,-66.00,67.00,0,0.291121,10,10
11,0,0.00,0.00,1,0.290247,0,0
12,20,-63.00,82.00,0,0.289376,8,5
13,0,0.00,0.00,1,0.288508,0,0
14,3,12.00,128.00,1,0.287643,0,0
15,20,-67.00,-77.00,0,0.286780,11,12
16,0,0.00,0.00,1,0.285920,0,0
17,20,-41.00,-36.00,0,0.285062,13,2
18,20,-144.00,79.00,0,0.284207,18,6
19,20,-31.00,24.00,0,0.283354,15,3
20,20,-174.00,118.00,0,0.282504,7,14
21,0,0.00,0.00,1,0.281656,0,0
22,20,-56.00,89.00,0,0.280811,9,1
23,0,0.00,0.00,1,0.279969,0,0
24,1,4.00,50.00,1,0.279129,0,0
25,20,-77.00,164.00,0,0.278292,6,1
26,0,0.00,0.00,1,0.277457,0,0
27,20,-65.00,72.00,0,0.276624,8,4
28,20,-114.00,109.00,0,0.275795,14,2
29,20,17.00,-26.00,0,0.274967,17,5
30,20,-164.00,172.00,0,0.274142,3,16
31,0,0.00,0.00,1,0.273320,0,0
32,20,-89.00,13.00,0,0.272500,19,3
33,0,0.00,0.00,1,0.271682,0,0
34,2,8.00,89.00,1,0.270867,0,0
35,20,-134.00,-51.00,0,0.270055,17,3
36,0,0.00,0.00,1,0.269245,0,0
37,20,-30.00,80.00,0,0.268437,2,3
38,20,-112.00,170.00,0,0.267632,16,2
39,20,-58.00,61.00,0,0.266829,15,4
40,20,-149.00,172.00,0,0.266028,3,17
41,0,0.00,0.00,1,0.265230,0,0
42,20,-100.00,30.00,0,0.264434,19,3
43,0,0.00,0.00,1,0.263641,0,0
44,4,16.00,117.00,1,0.262850,1,1
45,20,3.00,-17.00,0,0.262062,19,2
46,0,0.00,0.00,1,0.261275,0,0
47,20,-30.00,80.00,0,0.260492,2,3
48,20,-67.00,37.00,0,0.259710,18,3
49,20,14.00,65.00,0,0.258931,16,3
50,20,-159.00,157.00,0,0.258154,6,17
51,0,0.00,0.00,1,0.257380,0,0
52,20,1.00,-34.00,0,0.256608,19,2
53,0,0.00,0.00,1,0.255838,0,0
54,3,12.00,128.00,1,0.255070,0,0
55,20,-144.00,172.00,0,0.254305,9,3
56,0,0.00,0.00,1,0.253542,0,0
57,20,30.00,-5.00,0,0.252781,8,3
58,20,-127.00,32.00,0,0.252023,20,3
59,20,-66.00,62.00,0,0.251267,17,0
60,20,-159.00,172.00,0,0.250513,5,14
61,0,0.00,0.00,1,0.249762,0,0
62,20,-13.00,63.00,0,0.249012,15,2
63,0,0.00,0.00,1,0.248265,0,0
64,3,12.00,128.00,1,0.247521,0,0
65,20,-80.00,51.00,0,0.246778,14,3
66,0,0.00,0.00,1,0.246038,0,0
67,20,-60.00,80.00,0,0.245300,6,7
68,20,-192.00,105.00,0,0.244564,14,8
69,20,9.00,4.00,0,0.243830,15,5
70,20,-89.00,94.00,0,0.243099,9,6
71,0,0.00,0.00,1,0.242369,0,0
72,20,-36.00,-14.00,0,0.241642,19,2
73,0,0.00,0.00,1,0.240917,0,0
74,4,16.00,122.00,1,0.240194,0,1
75,20,-57.00,55.00,0,0.239474,17,3
76,0,0.00,0.00,1,0.238755,0,0
77,20,-20.00,80.00,0,0.238039,0,1
78,20,-120.00,108.00,0,0.237325,19,2
79,20,-48.00,58.00,0,0.236613,14,6
80,20,-102.00,76.00,0,0.235903,12,4
81,0,0.00,0.00,1,0.235196,0,0
82,20,-9.00,-39.00,0,0.234490,19,2
83,0,0.00,0.00,1,0.233786,0,0
84,4,16.00,117.00,1,0.233085,1,1
85,20,-7.00,-12.00,0,0.232386,20,2
86,0,0.00,0.00,1,0.231689,0,0
87,20,-70.00,80.00,0,0.230994,4,0
88,20,-123.00,32.00,0,0.230301,19,3
89,20,85.00,1.00,0,0.229610,17,2
90,20,-79.00,108.00,0,0.228921,10,2
91,0,0.00,0.00,1,0.228234,0,0
