Episode,Steps,RewardZ1,RewardZ2,GoalReached,Epsilon,WastedByPenalty,WastedByNoEffect
0,0,0.00,0.00,1,0.300000,0,0
1,0,0.00,0.00,1,0.299100,0,0
2,3,12.00,-2.00,1,0.298203,2,1
3,20,-116.00,12.00,0,0.300000,15,3
4,20,-36.00,-136.00,0,0.299100,19,4
5,0,0.00,0.00,1,0.298203,0,0
6,20,80.00,-115.00,0,0.297308,5,13
7,20,80.00,-60.00,0,0.296416,5,4
8,20,89.00,-159.00,0,0.295527,16,6
9,0,0.00,0.00,1,0.294640,0,0
10,20,-73.00,-23.00,0,0.293756,17,4
11,0,0.00,0.00,1,0.292875,0,0
12,20,80.00,-40.00,0,0.291997,6,2
13,20,-61.00,80.00,0,0.291121,12,3
14,20,-104.00,-224.00,0,0.290247,19,4
15,0,0.00,0.00,1,0.289376,0,0
16,20,80.00,-35.00,0,0.288508,1,2
17,5,51.00,-43.00,1,0.287643,3,2
18,20,-110.00,-94.00,0,0.286780,18,3
19,0,0.00,0.00,1,0.285920,0,0
20,20,6.00,-79.00,0,0.285062,13,5
21,0,0.00,0.00,1,0.284207,0,0
22,20,80.00,-20.00,0,0.283354,10,5
23,20,80.00,5.00,0,0.282504,1,3
24,20,-70.00,-65.00,0,0.281656,20,2
25,0,0.00,0.00,1,0.280811,0,0
26,20,80.00,-65.00,0,0.279969,10,4
27,20,-7.00,-7.00,0,0.279129,20,2
28,20,53.00,-87.00,0,0.278292,14,5
29,0,0.00,0.00,1,0.277457,0,0
30,20,-41.00,-26.00,0,0.276624,19,4
31,0,0.00,0.00,1,0.275795,0,0
32,20,80.00,-50.00,0,0.274967,3,4
33,0,0.00,0.00,1,0.274142,0,0
34,20,-70.00,-259.00,0,0.273320,20,2
35,0,0.00,0.00,1,0.272500,0,0
36,20,80.00,-55.00,0,0.271682,2,5
37,2,8.00,89.00,1,0.270867,0,0
38,20,56.00,-147.00,0,0.270055,16,5
39,0,0.00,0.00,1,0.269245,0,0
40,20,-2.00,-67.00,0,0.268437,19,3
41,0,0.00,0.00,1,0.267632,0,0
42,20,80.00,-10.00,0,0.266829,9,1
43,20,-41.00,19.00,0,0.266028,18,4
44,20,4.00,-95.00,0,0.265230,19,2
45,0,0.00,0.00,1,0.264434,0,0
46,20,80.00,-80.00,0,0.263641,9,2
47,20,80.00,-65.00,0,0.262850,10,2
48,20,-144.00,-74.00,0,0.262062,19,1
49,0,0.00,0.00,1,0.261275,0,0
50,20,-41.00,-1.00,0,0.260492,18,2
51,0,0.00,0.00,1,0.259710,0,0
52,0,0.00,0.00,1,0.258931,0,0
53,20,80.00,-90.00,0,0.258154,13,2
54,20,35.00,-154.00,0,0.257380,19,2
55,0,0.00,0.00,1,0.256608,0,0
56,20,80.00,-80.00,0,0.255838,6,6
57,20,35.00,-60.00,0,0.255070,18,5
58,20,91.00,-164.00,0,0.254305,18,2
59,0,0.00,0.00,1,0.253542,0,0
60,20,5.00,-65.00,0,0.252781,20,2
61,0,0.00,0.00,1,0.252023,0,0
62,20,56.00,-125.00,0,0.251267,7,13
63,0,0.00,0.00,1,0.250513,0,0
64,20,54.00,-115.00,0,0.249762,18,2
65,0,0.00,0.00,1,0.249012,0,0
66,20,80.00,-70.00,0,0.248265,5,2
67,20,-22.00,16.00,0,0.247521,19,2
68,20,78.00,-129.00,0,0.246778,19,2
69,0,0.00,0.00,1,0.246038,0,0
70,20,17.00,-48.00,0,0.245300,20,1
71,0,0.00,0.00,1,0.244564,0,0
72,20,80.00,-15.00,0,0.243830,4,4
73,20,-36.00,-78.00,0,0.243099,11,10
74,20,32.00,-38.00,0,0.242369,18,3
75,0,0.00,0.00,1,0.241642,0,0
76,20,80.00,-50.00,0,0.240917,3,3
77,0,0.00,0.00,1,0.240194,0,0
78,20,38.00,-124.00,0,0.239474,18,3
79,0,0.00,0.00,1,0.238755,0,0
80,20,-12.00,-7.00,0,0.238039,20,2
81,0,0.00,0.00,1,0.237325,0,0
82,20,80.00,-30.00,0,0.236613,8,1
83,20,64.00,-138.00,0,0.235903,6,15
84,20,-90.00,-259.00,0,0.235196,20,3
85,0,0.00,0.00,1,0.234490,0,0
86,20,80.00,-30.00,0,0.233786,1,1
87,20,-11.00,-6.00,0,0.233085,15,4
88,20,-12.00,-129.00,0,0.232386,19,2
89,0,0.00,0.00,1,0.231689,0,0
90,20,17.00,-48.00,0,0.230994,20,1
