Episode,Steps,RewardZ1,RewardZ2,GoalReached,Epsilon,WastedByPenalty,WastedByNoEffect
0,0,0.00,0.00,1,0.300000,0,0
1,0,0.00,0.00,1,0.299100,0,0
2,0,0.00,0.00,1,0.298203,0,0
3,19,-104.00,-105.00,0,0.300000,16,10
4,20,16.00,-39.00,0,0.299100,11,19
5,20,-25.00,39.00,0,0.298203,3,16
6,20,-90.00,105.00,0,0.297308,7,12
7,1,50.00,50.00,1,0.296416,0,0
8,20,-124.00,-74.00,0,0.295527,18,19
9,20,-115.00,-35.00,0,0.294640,15,8
10,2,100.00,54.00,1,0.293756,0,0
11,20,-100.00,-168.00,0,0.292875,17,15
12,20,-85.00,48.00,0,0.291997,9,13
13,20,-135.00,-62.00,0,0.291121,18,8
14,16,95.00,85.00,1,0.290247,8,11
15,20,-25.00,100.00,0,0.289376,2,15
16,20,-85.00,169.00,0,0.288508,9,12
17,0,0.00,0.00,1,0.287643,0,0
18,2,100.00,100.00,1,0.286780,0,0
19,20,-38.00,126.00,0,0.285920,3,17
20,2,100.00,54.00,1,0.285062,0,0
21,20,-160.00,118.00,0,0.284207,15,8
22,20,-93.00,-37.00,0,0.283354,7,15
23,0,0.00,0.00,1,0.282504,0,0
24,20,60.00,196.00,0,0.281656,0,16
25,20,-30.00,103.00,0,0.280811,3,17
26,20,-55.00,98.00,0,0.279969,5,15
27,20,-64.00,80.00,0,0.279129,4,18
28,5,89.00,89.00,1,0.278292,2,1
29,20,-67.00,110.00,0,0.277457,8,10
30,2,100.00,54.00,1,0.276624,0,0
31,20,-40.00,72.00,0,0.275795,2,15
32,20,-109.00,80.00,0,0.274967,5,19
33,0,0.00,0.00,1,0.274142,0,0
34,4,127.00,117.00,1,0.273320,1,0
35,20,-60.00,126.00,0,0.272500,3,17
36,20,-45.00,172.00,0,0.271682,2,17
37,20,-60.00,106.00,0,0.270867,6,12
38,2,100.00,100.00,1,0.270055,0,0
39,20,-27.00,38.00,0,0.269245,6,9
40,2,100.00,54.00,1,0.268437,0,0
41,20,-60.00,118.00,0,0.267632,4,14
42,20,-24.00,72.00,0,0.266829,5,17
43,9,36.00,28.00,1,0.300000,3,4
44,20,10.00,0.00,0,0.299100,11,3
45,20,-50.00,126.00,0,0.298203,2,19
46,20,-150.00,-49.00,0,0.297308,18,9
47,1,50.00,4.00,1,0.296416,0,0
48,2,100.00,100.00,1,0.295527,0,0
49,20,-12.00,126.00,0,0.294640,5,15
50,20,-43.00,-53.00,0,0.293756,16,7
51,20,-95.00,118.00,0,0.292875,7,3
52,20,-39.00,-49.00,0,0.291997,13,7
53,1,50.00,4.00,1,0.291121,0,0
54,20,30.00,40.00,0,0.290247,11,2
55,20,-80.00,110.00,0,0.289376,8,11
56,20,-160.00,-28.00,0,0.288508,17,8
57,9,33.00,52.00,1,0.287643,5,6
58,2,100.00,100.00,1,0.286780,0,0
59,20,-12.00,118.00,0,0.285920,5,12
60,20,11.00,-19.00,0,0.285062,12,2
61,20,-70.00,126.00,0,0.284207,5,3
62,20,-72.00,-92.00,0,0.283354,14,5
63,0,0.00,0.00,1,0.282504,0,0
64,20,51.00,31.00,0,0.281656,11,3
65,20,-70.00,72.00,0,0.280811,6,16
66,20,-140.00,-50.00,0,0.279969,15,13
67,0,0.00,0.00,1,0.279129,0,0
68,4,100.00,100.00,1,0.278292,1,0
69,20,-7.00,118.00,0,0.277457,5,14
70,20,-17.00,3.00,0,0.276624,13,4
71,20,-70.00,118.00,0,0.275795,5,3
72,20,-50.00,111.00,0,0.274967,4,2
73,20,-135.00,-23.00,0,0.274142,14,9
74,20,50.00,40.00,0,0.273320,10,1
75,20,-80.00,126.00,0,0.272500,6,16
76,20,-170.00,41.00,0,0.271682,16,11
77,20,61.00,51.00,0,0.270867,11,4
78,2,100.00,100.00,1,0.270055,0,0
79,20,-61.00,86.00,0,0.269245,7,13
80,20,8.00,8.00,0,0.268437,12,2
81,20,-80.00,47.00,0,0.267632,7,4
82,20,-38.00,-68.00,0,0.266829,14,5
83,0,0.00,0.00,1,0.266028,0,0
84,20,-60.00,-60.00,0,0.265230,14,3
85,20,-55.00,126.00,0,0.264434,3,15
86,20,-150.00,-20.00,0,0.263641,15,15
87,20,-55.00,126.00,0,0.262850,3,5
88,2,100.00,100.00,1,0.262062,0,0
89,20,-29.00,118.00,0,0.261275,6,16
90,20,-67.00,-107.00,0,0.260492,15,7
