DefectComponent,DetectEpisode,ReconvergeEpisode,RecoveryEpisodes,SecondaryDetectEpisode,RecoveredGoalRate,NominalGoal,BestEffortRank,RankShortfall,DegradedMode,BlacklistEvents,DetectorVersion,ProtocolVersion
http://example.org/was#SetZ1Blinds,5,87,82,-1,1.0000,3,3,0,0,http://example.org/was#SetZ1Blinds@5,fault-detector-v2,phase2-v2
