file,sha256
analysis/out/first_goal_table.csv,f12d27d6b84fdd7ce838734cfdc2a539ccc9a89f673bf9737ad10df0e2bffc9f
analysis/out/first_goal_wilcoxon.csv,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
analysis/out/learning_curve_lab4.png,6ba0dd8cef19cdc9ce4ffd9aafe447f0a9e89e9de3a6181f490d1382f0add240
analysis/out/learning_curve_lab4chain.png,3603862c2a5a94fc3ab16cd2d66c52b3046059d3ceb724240678d92cf24759b2
analysis/out/learning_curve_lab4dual.png,63627716b60fe89f8e8aeb9f586bf3eb0ccf3e290a79a6dfd36b4fc9cdbd40aa
analysis/out/learning_curve_lab5.png,2bc7ed62310a6fbd5b2f95d83c05bd5302056513501ee5e57c98734084fdae1b
analysis/out/learning_speed_table.csv,612c750459037ab9abaf1ce969582ea5123beda4d2aca0fb797d2393c77a458e
analysis/out/learning_speed_tests.csv,9c34ab958d387bae99206b133a28c67c17a1a0730c018c3f65a87c488b3f18d4
analysis/out/paired_tests.csv,7722c8162d7864263432f222657c9c6aa512231c008f18fd3dfe2ec7ddac75c1
analysis/out/paired_tests.tex,1cc751282cc1d6ebc202e51cce383a84205fc4a25868fe51153a8d693feb4e66
analysis/out/phase4_energy_ci.csv,e462050934325b7b27cf464274694eedd3f4ba43dd2e18cdbbfd1b6e9a58154e
analysis/out/phase4_energy_paired.csv,6bfb595000450a638a149d6420efc05b3b0d7f698838596a4fce8e9cfe7b17ab
analysis/out/summary_table.csv,6c31a328f944eea9bbe58ad5150dfc3050f32965ac0c6d11baab7322610a114c
analysis/out/summary_table_ci.csv,c725d4cbc59e69bf28a7a0cadbed4486564b77fec0fb9f1bd349410f12cfb100
analysis/out/summary_table_ci.tex,66921e20ac028bd49d442f5f5aa17d1b7b07a6df8cb5c308ec5cd2b04c20db8a
analysis/out/weakness_heatmap.csv,126ae80e11e88d02b6d0fdf87547294267e5a5e1e89497694e56b3115a97511e
analysis/out/weakness_heatmap.png,14f5b70a732a9ab02980c66e8498f4f0c7ac9f0a688baf60c764c7f2d2c6ba8a
analysis/out/workflow_inputs.json,14b39d2096c55db16f49465c22de320f286242ea4ede650ab2959385642bcdd5
benchmark/results_seed11/lab4/ql_false/bench_step_log_ql_false.csv,5ab81c8e7679b0bd04c92689cd06ceffc4ed304673d0c91934fe025af48cfbb7
benchmark/results_seed11/lab4/ql_false/benchmark_results_ql_false.csv,f2cce51793ee99379e121ea71fe7ab15b479d98866c9f3cc16d1c8e1b6012ed1
benchmark/results_seed11/lab4/ql_false/coverage_stereotypes_false_lab4.csv,ab6764c676ed3ea18269a6433a6f693db2a7b6936315bc961b9a0c4699775588
benchmark/results_seed11/lab4/ql_false/coverage_stereotypes_true_lab4.csv,be3d3605f822561c90592210c74780a01dd66c0d4ec202cdfc4419c9d64ca838
benchmark/results_seed11/lab4/ql_false/first_goal_stereotypes_false_lab4.csv,3bf0baf3e91d8b35d3600ee000b428d04b82056fbfebab7ef1109e6676f69d50
benchmark/results_seed11/lab4/ql_false/first_goal_stereotypes_true_lab4.csv,a09602c1dfa8c761307cb7cd7db7f8df69174b707ca7b63fc558f01f355c5989
benchmark/results_seed11/lab4/ql_false/iv_stats_stereotypes_false_lab4.json,b476544be4df56e300b7d81c751c212293055eb168d2198e826f01d504030dae
benchmark/results_seed11/lab4/ql_false/iv_stats_stereotypes_true_lab4.json,c2f32842f624b2d57b90029c15ceb4cdb4246a83f78a15ae1aae9b6d5a2777b5
benchmark/results_seed11/lab4/ql_false/learned_stereotypes_false_lab4.ttl,1cd010ac6407c8f1f9125d6682e4f071c393a9bb79f0ff47522cc11927f9c88b
benchmark/results_seed11/lab4/ql_false/learned_stereotypes_true_lab4.ttl,b26579f21f43618b87da63518c596777da29607c1e06d81b29770e1065a187ae
benchmark/results_seed11/lab4/ql_false/metrics_stereotypes_false_lab4.csv,bcb76b331b8546d84c827f7d38ccf69634465a64a2407fe865bf77f14b80185e
benchmark/results_seed11/lab4/ql_false/metrics_stereotypes_true_lab4.csv,c9b963cd953867d86de4ca6953810c10981a9036c8d5bd50621c7c55723983a3
benchmark/results_seed11/lab4/ql_false/qtable_final_stereotypes_false_lab4.csv,83c64cdc9495fb3455c8192adf1bbe81e34b1da76f7d2f1f02a8365643abba11
benchmark/results_seed11/lab4/ql_false/qtable_final_stereotypes_false_lab4_trust.csv,8b74a8b2125268f80f75eedc1abd409afe252eae534fb6d33fbc9db761089e9b
benchmark/results_seed11/lab4/ql_false/qtable_final_stereotypes_false_lab4_visits.csv,746d3873a4f85782de452d948b588965997ae4b83ead52aa1f5c121948648420
benchmark/results_seed11/lab4/ql_false/qtable_final_stereotypes_false_lab4_zone1.csv,e6b1606716b7ea596c4042964c7307eaa0bdcada903cf6fed93119daa22b516d
benchmark/results_seed11/lab4/ql_false/qtable_final_stereotypes_false_lab4_zone2.csv,65d58ad354a0df8a1171a0d0c5f92144f760f43809c105315adb8811ef1afb4a
benchmark/results_seed11/lab4/ql_false/qtable_final_stereotypes_true_lab4.csv,85aedeba10c578db0bf5a3e3d89fdb32024c2dac2a71486dfa888ae4858f916f
benchmark/results_seed11/lab4/ql_false/qtable_final_stereotypes_true_lab4_trust.csv,8b74a8b2125268f80f75eedc1abd409afe252eae534fb6d33fbc9db761089e9b
benchmark/results_seed11/lab4/ql_false/qtable_final_stereotypes_true_lab4_visits.csv,f50757602e66139a297eb5c3bee3bbc431cad22e87634b9c316a1dd798340ca4
benchmark/results_seed11/lab4/ql_false/qtable_final_stereotypes_true_lab4_zone1.csv,07cdedcc9d6a13e067400c3419a1898f48d9997e84773c169981f8c0e2fe5c44
benchmark/results_seed11/lab4/ql_false/qtable_final_stereotypes_true_lab4_zone2.csv,9693386eba937dd8743b68e20b7ba9448681ef28187055a88711a1b356a830c2
benchmark/results_seed11/lab4/ql_false/trace_bench_ql_false.jsonl,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
benchmark/results_seed11/lab4/ql_true/bench_step_log_ql_true.csv,3521b681e138bcfc1d9715a4e38eac2fb58a4fb498a6d0375cc4d92b49d5453e
benchmark/results_seed11/lab4/ql_true/benchmark_results_ql_true.csv,df36baff8601025f4384d6df879548292cd182328415a2ddea7e27a8de01d6c6
benchmark/results_seed11/lab4/ql_true/coverage_stereotypes_false_lab4.csv,ab6764c676ed3ea18269a6433a6f693db2a7b6936315bc961b9a0c4699775588
benchmark/results_seed11/lab4/ql_true/coverage_stereotypes_true_lab4.csv,be3d3605f822561c90592210c74780a01dd66c0d4ec202cdfc4419c9d64ca838
benchmark/results_seed11/lab4/ql_true/first_goal_stereotypes_false_lab4.csv,3bf0baf3e91d8b35d3600ee000b428d04b82056fbfebab7ef1109e6676f69d50
benchmark/results_seed11/lab4/ql_true/first_goal_stereotypes_true_lab4.csv,a09602c1dfa8c761307cb7cd7db7f8df69174b707ca7b63fc558f01f355c5989
benchmark/results_seed11/lab4/ql_true/iv_stats_stereotypes_false_lab4.json,b476544be4df56e300b7d81c751c212293055eb168d2198e826f01d504030dae
benchmark/results_seed11/lab4/ql_true/iv_stats_stereotypes_true_lab4.json,c2f32842f624b2d57b90029c15ceb4cdb4246a83f78a15ae1aae9b6d5a2777b5
benchmark/results_seed11/lab4/ql_true/learned_stereotypes_false_lab4.ttl,1cd010ac6407c8f1f9125d6682e4f071c393a9bb79f0ff47522cc11927f9c88b
benchmark/results_seed11/lab4/ql_true/learned_stereotypes_true_lab4.ttl,b26579f21f43618b87da63518c596777da29607c1e06d81b29770e1065a187ae
benchmark/results_seed11/lab4/ql_true/metrics_stereotypes_false_lab4.csv,bcb76b331b8546d84c827f7d38ccf69634465a64a2407fe865bf77f14b80185e
benchmark/results_seed11/lab4/ql_true/metrics_stereotypes_true_lab4.csv,c9b963cd953867d86de4ca6953810c10981a9036c8d5bd50621c7c55723983a3
benchmark/results_seed11/lab4/ql_true/qtable_final_stereotypes_false_lab4.csv,83c64cdc9495fb3455c8192adf1bbe81e34b1da76f7d2f1f02a8365643abba11
benchmark/results_seed11/lab4/ql_true/qtable_final_stereotypes_false_lab4_trust.csv,8b74a8b2125268f80f75eedc1abd409afe252eae534fb6d33fbc9db761089e9b
benchmark/results_seed11/lab4/ql_true/qtable_final_stereotypes_false_lab4_visits.csv,746d3873a4f85782de452d948b588965997ae4b83ead52aa1f5c121948648420
benchmark/results_seed11/lab4/ql_true/qtable_final_stereotypes_false_lab4_zone1.csv,e6b1606716b7ea596c4042964c7307eaa0bdcada903cf6fed93119daa22b516d
benchmark/results_seed11/lab4/ql_true/qtable_final_stereotypes_false_lab4_zone2.csv,65d58ad354a0df8a1171a0d0c5f92144f760f43809c105315adb8811ef1afb4a
benchmark/results_seed11/lab4/ql_true/qtable_final_stereotypes_true_lab4.csv,85aedeba10c578db0bf5a3e3d89fdb32024c2dac2a71486dfa888ae4858f916f
benchmark/results_seed11/lab4/ql_true/qtable_final_stereotypes_true_lab4_trust.csv,8b74a8b2125268f80f75eedc1abd409afe252eae534fb6d33fbc9db761089e9b
benchmark/results_seed11/lab4/ql_true/qtable_final_stereotypes_true_lab4_visits.csv,f50757602e66139a297eb5c3bee3bbc431cad22e87634b9c316a1dd798340ca4
benchmark/results_seed11/lab4/ql_true/qtable_final_stereotypes_true_lab4_zone1.csv,07cdedcc9d6a13e067400c3419a1898f48d9997e84773c169981f8c0e2fe5c44
benchmark/results_seed11/lab4/ql_true/qtable_final_stereotypes_true_lab4_zone2.csv,9693386eba937dd8743b68e20b7ba9448681ef28187055a88711a1b356a830c2
benchmark/results_seed11/lab4/ql_true/trace_bench_ql_true.jsonl,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
benchmark/results_seed11/lab4/rule_based/bench_step_log_rule_based.csv,dcbc4327da082492479ba30ccd4da61be5ac2d9659746d470daad350664a098d
