file,sha256
analysis/out/first_goal_table.csv,9044c6e4277caf41d7d746bafba2239dd7a9d34c764295d0ae18b915fabebac9
analysis/out/first_goal_wilcoxon.csv,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
analysis/out/learning_curve_lab4.png,93dcb042760ebd97ca3b68df98d2bda43e3b84dba3dd981e7d2d3db306c63d20
analysis/out/learning_curve_lab4chain.png,5a9bf6483bbf619d82af7d214d3a480a40c3b3dfa10bae5da9a481a6a9f257da
analysis/out/learning_curve_lab4dual.png,27943a6b5b191e58cee7933182ab04386edfd751661ea76e13ee1865f7526099
analysis/out/learning_curve_lab5.png,c7d576f9c9958a5066f6d334baaa3b4f57cb4c3b4d6b6f99711b4345189173b2
analysis/out/learning_speed_table.csv,e595eee696282039b6ec64334a27c43fd637105c18440aa49c49375a89b205b3
analysis/out/learning_speed_tests.csv,7abacc1e57b20b433bd680bee194b9b65371ef7faa8fa40bfb1ee88e95f638c8
analysis/out/paired_tests.csv,1a2cc47af04ec4ff74fb397fbab49615493ca95cd791adc03f2e6b0fa41b69a5
analysis/out/paired_tests.tex,f7c0b297efcaaaee5a2394bd251e9d7c2b9797e45ed2402f8145de88c5d4906f
analysis/out/phase4_energy_ci.csv,9215c11329dc50dbcd22df5838ebb04c3b79828cc49b5dfc12dca1ee1a6c2b22
analysis/out/phase4_energy_paired.csv,3edc81e742c52604b60df8a6e3501deb47f5f11ceafa460aff67601869fb19d3
analysis/out/summary_table.csv,c1e2449c398efc9073fde8ad67aad40e31b2862d8fe6fa78846d3d4ccca30730
analysis/out/summary_table_ci.csv,d4ffbf90fb39553ca98c27d3fa90856c167aa95e8f8f33d22bba877019c7f01f
analysis/out/summary_table_ci.tex,c7034ca6378c4052b3f090a72d79d440e7811842e071d85e2575db75c38fb2e8
analysis/out/weakness_heatmap.csv,126ae80e11e88d02b6d0fdf87547294267e5a5e1e89497694e56b3115a97511e
analysis/out/weakness_heatmap.png,14f5b70a732a9ab02980c66e8498f4f0c7ac9f0a688baf60c764c7f2d2c6ba8a
analysis/out/workflow_inputs.json,87707841f07f592e2c4f4e5c571d86ea8b0de69fefb82d37bab0dc8c8df7acb5
benchmark/results_seed1/lab4/ql_false/bench_step_log_ql_false.csv,e746e40d7a654cf6b49f61ea0942c7b0ad265815e8af316548395cdf5e0bdc8a
benchmark/results_seed1/lab4/ql_false/benchmark_results_ql_false.csv,90a4274b3cdbc90ad813733c1126631cf75fa14e10d076fc4fd64036df0a12ae
benchmark/results_seed1/lab4/ql_false/coverage_stereotypes_false_lab4.csv,0c6ff276a7bc20e05673f5c66c1cef2448848bb79e0c6b1b616fa09503bb38f6
benchmark/results_seed1/lab4/ql_false/coverage_stereotypes_true_lab4.csv,4978d6ce10e616694412b6979a263caede406a1e9753a533ddfff15e045fe868
benchmark/results_seed1/lab4/ql_false/first_goal_stereotypes_false_lab4.csv,a09602c1dfa8c761307cb7cd7db7f8df69174b707ca7b63fc558f01f355c5989
benchmark/results_seed1/lab4/ql_false/first_goal_stereotypes_true_lab4.csv,a09602c1dfa8c761307cb7cd7db7f8df69174b707ca7b63fc558f01f355c5989
benchmark/results_seed1/lab4/ql_false/iv_stats_stereotypes_false_lab4.json,c341243ebebc70d238a868921ddecccb7d3f7e78a848df3d64082df778c2483c
benchmark/results_seed1/lab4/ql_false/iv_stats_stereotypes_true_lab4.json,011a52affdc0feef9d6285e4ccf57e67e2f29454954a41ab96244855b8f8adbc
benchmark/results_seed1/lab4/ql_false/learned_stereotypes_false_lab4.ttl,855436d30b613cb93f09248f0f161ac43e491068fd6cc6b26a2bed72cf95f5fd
benchmark/results_seed1/lab4/ql_false/learned_stereotypes_true_lab4.ttl,4d0be791efd1a76ad885bdade28b66162762cb5e2ea89ec57595140f0b8dc093
benchmark/results_seed1/lab4/ql_false/metrics_stereotypes_false_lab4.csv,baa51ae58fd74f3e82c98598c4506518157136622dfc13e0edfb0112b196b42f
benchmark/results_seed1/lab4/ql_false/metrics_stereotypes_true_lab4.csv,18801900a16dad80b3766163fc2c2c945155feb803a3162dffd15168325366e9
benchmark/results_seed1/lab4/ql_false/qtable_final_stereotypes_false_lab4.csv,4524fb0a63231a7c0c670cafd7aece7e6e68a9cdd5907867f0a33cb1ebfbed41
