DefectComponent,DetectEpisode,ReconvergeEpisode,RecoveryEpisodes,SecondaryDetectEpisode,RecoveredGoalRate,NominalGoal,BestEffortRank,RankShortfall,DegradedMode,BlacklistEvents,DetectorVersion,ProtocolVersion
http://example.org/was#SetZ1Blinds,5,148,143,25,0.5000,3,3,0,0,http://example.org/was#SetZ1Blinds@5;http://example.org/was#SetZ2Blinds@25,fault-detector-v2,phase2-v2
