profile,metric,n_paired,ql_true_mean,ql_false_mean,mean_diff_true_minus_false,ci_lo,ci_hi,lower_is_better,p_bootstrap,p_wilcoxon,cliffs_delta,ql_true_better,q_bootstrap_bh,bh_family_m
lab4,goal_rate,3,1.0,0.9791666666666666,0.020833333333333332,0.0,0.0625,False,0.6174,1.0,0.3333333333333333,True,0.6174,6
lab4,energy_compliance,3,1.0,0.9791666666666666,0.020833333333333332,0.0,0.0625,False,0.6174,1.0,0.3333333333333333,True,0.6174,6
lab5,goal_rate,3,0.9583333333333334,0.9791666666666666,-0.020833333333333332,-0.0625,0.0,False,0.5804,1.0,-0.3333333333333333,False,0.6174,6
lab5,energy_compliance,3,0.7916666666666666,0.6833333333333332,0.10833333333333332,0.0625,0.13749999999999996,False,0.0,0.25,0.8888888888888888,True,0.0,6
lab5,mean_steady_power,3,1.0833333333333333,1.3958333333333333,-0.3125,-0.5625,0.1875,True,0.0784,0.5,-0.4444444444444444,True,0.1568,6
lab5,over_budget_rate,3,0.17361111111111108,0.3030555555555556,-0.12944444444444445,-0.14666666666666667,-0.11666666666666665,True,0.0,0.25,-1.0,True,0.0,6
