profile,mode,n_seeds,goal_rate_mean,goal_rate_ci_lo,goal_rate_ci_hi,avg_steps_mean,avg_steps_ci_lo,avg_steps_ci_hi,avg_dev_mean,avg_dev_ci_lo,avg_dev_ci_hi,avg_energy_mean,avg_energy_ci_lo,avg_energy_ci_hi,avg_wasted_mean,avg_wasted_ci_lo,avg_wasted_ci_hi,avg_cycling_mean,avg_cycling_ci_lo,avg_cycling_ci_hi,avg_redundant_mean,avg_redundant_ci_lo,avg_redundant_ci_hi
lab4,ql_false,3,0.9791666666666666,0.9375,1.0,1.4291666666666665,0.875,2.35,3.5749999999999997,2.625,4.85,13.004166666666668,11.3125,15.4125,1.3875,0.8375,2.3,0.45,0.3125,0.5375,1.8374999999999997,1.15,2.8375
lab4,ql_true,3,1.0,1.0,1.0,0.875,0.875,0.875,2.8125,2.8125,2.8125,13.241666666666667,13.025,13.4625,0.8166666666666668,0.7875,0.85,0.3125,0.3125,0.3125,1.1291666666666667,1.1,1.1625
lab4,rule_based,3,1.0,1.0,1.0,1.125,1.125,1.125,2.75,2.75,2.75,12.504166666666668,12.35,12.6625,1.0583333333333333,1.025,1.0875,0.5625,0.5625,0.5625,1.6208333333333333,1.5874999999999997,1.6499999999999997
lab5,ql_false,3,0.9791666666666666,0.9375,1.0,1.2249999999999999,0.75,1.9875,2.6625,2.0625,3.3624999999999994,21.45416666666667,17.825,23.975000000000005,1.1666666666666667,0.6750000000000002,1.9624999999999997,0.3875,0.3125,0.5,1.5541666666666665,0.9875000000000002,2.3125
lab5,ql_true,3,0.9583333333333334,0.9375,1.0,1.5625,0.8125,2.0,3.3125,2.6875,3.875,20.6125,19.1625,21.5625,1.5333333333333332,0.7624999999999998,1.9624999999999997,0.3333333333333333,0.25,0.375,1.8666666666666665,1.1375,2.3375
lab5,rule_based,3,1.0,1.0,1.0,0.6875,0.6875,0.6875,1.9375,1.9375,1.9375,17.375,17.25,17.5,0.6458333333333334,0.6375,0.65,0.25,0.25,0.25,0.8958333333333334,0.8874999999999998,0.9
