profile,mode,n_seeds,goal_rate_mean,goal_rate_ci_lo,goal_rate_ci_hi,avg_steps_mean,avg_steps_ci_lo,avg_steps_ci_hi,avg_dev_mean,avg_dev_ci_lo,avg_dev_ci_hi,avg_energy_mean,avg_energy_ci_lo,avg_energy_ci_hi,avg_wasted_mean,avg_wasted_ci_lo,avg_wasted_ci_hi,avg_cycling_mean,avg_cycling_ci_lo,avg_cycling_ci_hi,avg_redundant_mean,avg_redundant_ci_lo,avg_redundant_ci_hi
lab1,ql_false,10,1.0,1.0,1.0,0.5,0.5,0.5,1.125,1.125,1.125,4.4275,4.37,4.492500000000001,0.46749999999999997,0.45249999999999996,0.48250000000000004,0.0,0.0,0.0,0.46749999999999997,0.45249999999999996,0.48250000000000004
lab1,ql_true,10,1.0,1.0,1.0,0.5,0.5,0.5,1.125,1.125,1.125,4.352500000000001,4.275,4.4475,0.44749999999999995,0.4375,0.4575,0.0,0.0,0.0,0.44749999999999995,0.4375,0.4575
lab1,rule_based,10,1.0,1.0,1.0,0.5,0.5,0.5,1.125,1.125,1.125,4.3375,4.29,4.390000000000001,0.4600000000000001,0.44000000000000006,0.47750000000000004,0.0,0.0,0.0,0.4600000000000001,0.44000000000000006,0.47750000000000004
lab2,ql_false,10,0.9625,0.93125,0.99375,1.99375,1.39375,2.65,5.58125,4.3875,6.95,11.61,10.215,13.122531249999998,1.9287500000000002,1.3312500000000003,2.5837499999999998,0.59375,0.525,0.66875,2.5225,1.8974374999999999,3.2275
lab2,ql_true,10,0.96875,0.94375,0.99375,1.85,1.46875,2.293906249999998,5.7,4.59375,7.075156249999998,11.54125,10.71625,12.466312499999997,1.80625,1.415,2.26253125,0.56875,0.4625,0.6875,2.375,2.0337500000000004,2.7475
lab2,rule_based,10,1.0,1.0,1.0,0.9375,0.9375,0.9375,3.4375,3.4375,3.4375,9.83875,9.764999999999999,9.905,0.865,0.8462500000000001,0.8825000000000001,0.25,0.25,0.25,1.1149999999999998,1.09625,1.1325
lab3,ql_false,10,0.975,0.95,1.0,1.725,1.325,2.175,3.8125,3.325,4.375,16.811249999999998,14.95371875,19.067531250000002,1.655,1.25,2.1149999999999998,0.6875,0.625,0.75,2.3425000000000002,1.9775000000000003,2.7712499999999993
lab3,ql_true,10,0.975,0.95625,0.99375,1.71875,1.375,2.06875,3.85,3.31875,4.45,16.545,15.09,18.30503125,1.6575000000000002,1.315,2.0087812499999997,0.68125,0.6,0.7625,2.33875,1.98125,2.69875
lab3,rule_based,10,1.0,1.0,1.0,0.875,0.875,0.875,2.6875,2.6875,2.6875,12.7,12.58871875,12.821250000000001,0.82,0.80625,0.83375,0.3125,0.3125,0.3125,1.1325,1.1187500000000001,1.14625
