profile,mode,n_seeds,goal_rate_mean,goal_rate_ci_lo,goal_rate_ci_hi,avg_steps_mean,avg_steps_ci_lo,avg_steps_ci_hi,avg_dev_mean,avg_dev_ci_lo,avg_dev_ci_hi,avg_energy_mean,avg_energy_ci_lo,avg_energy_ci_hi,avg_wasted_mean,avg_wasted_ci_lo,avg_wasted_ci_hi
custom3,ql_false,10,0.047857142857142855,0.03285714285714285,0.0692857142857143,19.345714285714287,18.959982142857143,19.61857142857143,52.285000000000004,50.59853571428571,54.012178571428564,244.76428571428573,235.04633928571428,254.75823214285717,19.267142857142858,18.891410714285712,19.52930357142857
custom3,ql_true,10,0.21071428571428572,0.12928571428571428,0.29642857142857143,17.295714285714286,16.184964285714283,18.326464285714287,47.082142857142856,45.43344642857143,48.90571428571429,163.01142857142855,147.20903571428573,179.13142857142856,17.192857142857143,16.06357142857143,18.23432142857143
custom3,rule_based,10,0.17857142857142858,0.17857142857142858,0.17857142857142858,17.142857142857142,17.142857142857142,17.142857142857142,68.25,68.25,68.25,122.81642857142859,122.28641071428571,123.31857142857143,16.729285714285716,16.69214285714286,16.766428571428573
custom5,ql_false,10,0.02642857142857143,0.01785714285714286,0.03571428571428571,19.629285714285714,19.476410714285716,19.762142857142855,49.692142857142855,48.498571428571424,51.012160714285706,298.44928571428574,288.96214285714285,307.7804285714286,19.565714285714286,19.410714285714285,19.702160714285714
custom5,ql_true,10,0.09,0.07428571428571427,0.11142857142857143,18.61857142857143,18.297124999999998,18.863571428571426,41.660000000000004,40.72641071428571,42.527857142857144,227.04071428571427,220.53421428571428,232.9821607142857,18.50857142857143,18.170714285714286,18.76501785714286
custom5,rule_based,10,0.25,0.25,0.25,15.964285714285714,15.964285714285714,15.964285714285714,60.71428571428571,60.71428571428571,60.71428571428571,153.09071428571428,152.34285714285716,153.83003571428569,15.535714285714286,15.5,15.569999999999999
custom9,ql_false,10,0.10714285714285714,0.09142857142857144,0.12285714285714285,18.40642857142857,18.165,18.636428571428574,47.089999999999996,45.47205357142857,48.41217857142857,154.8942857142857,150.2778035714286,159.38942857142857,18.339285714285715,18.099285714285713,18.569285714285712
custom9,ql_true,10,0.10500000000000001,0.08214285714285714,0.12714285714285714,18.267142857142858,17.892124999999993,18.645732142857142,55.638571428571424,53.793553571428575,57.25428571428572,107.79571428571428,104.01707142857143,111.50376785714285,18.149285714285714,17.777089285714286,18.52430357142857
custom9,rule_based,10,0.25,0.25,0.25,15.642857142857142,15.642857142857142,15.642857142857142,70.07142857142857,70.07142857142857,70.07142857142857,77.80428571428573,77.40783928571427,78.17073214285715,15.219285714285714,15.170714285714286,15.27
