DefectComponent,DetectEpisode,ReconvergeEpisode,RecoveryEpisodes,SecondaryDetectEpisode,RecoveredGoalRate,NominalGoal,BestEffortRank,RankShortfall,DegradedMode,BlacklistEvents,DetectorVersion,ProtocolVersion
http://example.org/was#SetZ1Light,3,159,156,-1,0.3000,3,1,2,1,http://example.org/was#SetZ1Light@3,fault-detector-v2,phase2-v2
