DefectComponent,DetectEpisode,ReconvergeEpisode,RecoveryEpisodes,SecondaryDetectEpisode,RecoveredGoalRate,NominalGoal,BestEffortRank,RankShortfall,DegradedMode,BlacklistEvents,DetectorVersion,ProtocolVersion
http://example.org/was#SetZ1Blinds,5,269,264,47,0.7000,3,3,0,0,http://example.org/was#SetZ1Blinds@5;http://example.org/was#SetZ2Blinds@47,fault-detector-v2,phase2-v2
