DefectComponent,DetectEpisode,ReconvergeEpisode,RecoveryEpisodes,SecondaryDetectEpisode,RecoveredGoalRate,NominalGoal,BestEffortRank,RankShortfall,DegradedMode,BlacklistEvents,DetectorVersion,ProtocolVersion
http://example.org/was#SetZ2Light,0,791,791,10,0.2000,3,1,2,1,http://example.org/was#SetZ2Light@0;http://example.org/was#SetZ1Light@10,fault-detector-v2,phase2-v2
