profile,mode,n_seeds,goal_rate_mean,goal_rate_ci_lo,goal_rate_ci_hi,avg_steps_mean,avg_steps_ci_lo,avg_steps_ci_hi,avg_dev_mean,avg_dev_ci_lo,avg_dev_ci_hi,avg_policy_energy_mean,avg_policy_energy_ci_lo,avg_policy_energy_ci_hi,avg_legacy_wallclock_energy_mean,avg_legacy_wallclock_energy_ci_lo,avg_legacy_wallclock_energy_ci_hi,avg_wasted_mean,avg_wasted_ci_lo,avg_wasted_ci_hi,avg_cycling_mean,avg_cycling_ci_lo,avg_cycling_ci_hi,avg_redundant_mean,avg_redundant_ci_lo,avg_redundant_ci_hi
lab1,ql_false,20,1.0,1.0,1.0,0.5,0.5,0.5,0.0,0.0,0.0,0.5,0.5,0.5,4.419999999999999,4.371250000000001,4.4712499999999995,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.5
lab1,ql_true,20,1.0,1.0,1.0,0.5,0.5,0.5,0.0,0.0,0.0,0.5,0.5,0.5,4.485,4.4350000000000005,4.536250000000001,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.5
lab1,rule_based,20,1.0,1.0,1.0,0.5,0.5,0.5,0.0,0.0,0.0,0.5,0.5,0.5,4.390000000000001,4.34,4.4475,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.5
lab2,ql_false,20,0.9512499999999999,0.9275,0.9725000000000001,2.46,2.0668750000000005,2.884375,4.8725000000000005,3.7774687499999997,6.019374999999999,2.8493749999999998,2.4675000000000002,3.2568906249999996,12.61125,11.744984375000001,13.532499999999995,0.9506250000000002,0.61,1.310015625,1.509375,1.3231249999999997,1.7325156250000002,2.46,2.0668750000000005,2.884375
lab2,ql_true,20,0.9512499999999999,0.9275,0.9725000000000001,2.46,2.0668750000000005,2.884375,4.8725000000000005,3.7774687499999997,6.019374999999999,2.8493749999999998,2.4675000000000002,3.2568906249999996,12.663124999999999,11.773734375,13.621906249999997,0.9506250000000002,0.61,1.310015625,1.509375,1.3231249999999997,1.7325156250000002,2.46,2.0668750000000005,2.884375
lab2,rule_based,20,1.0,1.0,1.0,0.9375,0.9375,0.9375,0.75,0.75,0.75,1.625,1.625,1.625,9.851875000000001,9.77875,9.928140625000001,0.0,0.0,0.0,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375
lab3,ql_false,20,0.9762500000000001,0.9625,0.9887500000000001,1.599375,1.3350000000000002,1.878125,1.3443749999999999,1.0187500000000003,1.6856406250000002,2.41,2.0543750000000003,2.7762656249999993,14.37875,13.581875000000002,15.213124999999996,0.505625,0.23562500000000003,0.7943749999999998,1.09375,1.038125,1.154375,1.5993749999999998,1.3350000000000002,1.8781249999999996
lab3,ql_true,20,0.9762500000000001,0.9625,0.9887500000000001,1.599375,1.3350000000000002,1.878125,1.3443749999999999,1.0187500000000003,1.6856406250000002,2.41,2.0543750000000003,2.7762656249999993,14.398750000000001,13.533750000000001,15.292562499999997,0.505625,0.23562500000000003,0.7943749999999998,1.09375,1.038125,1.154375,1.5993749999999998,1.3350000000000002,1.8781249999999996
lab3,rule_based,20,1.0,1.0,1.0,0.875,0.875,0.875,0.3125,0.3125,0.3125,1.6875,1.6875,1.6875,12.658125000000002,12.577499999999999,12.74,0.0,0.0,0.0,0.875,0.875,0.875,0.875,0.875,0.875
