Episode,Steps,RewardZ1,RewardZ2,GoalReached,Epsilon,WastedByPenalty,WastedByNoEffect,ScenarioId
399,0,0.00,0.00,1,0.090467,0,0,2
400,1,200.00,0.00,1,0.090195,0,0,1
401,0,0.00,0.00,1,0.089925,0,0,2
402,1,200.00,0.00,1,0.089655,0,0,1
403,0,0.00,0.00,1,0.089386,0,0,2
404,1,200.00,0.00,1,0.089118,0,0,1
405,0,0.00,0.00,1,0.088851,0,0,2
406,1,200.00,0.00,1,0.088584,0,0,1
407,0,0.00,0.00,1,0.088318,0,0,2
408,1,200.00,0.00,1,0.088053,0,0,1
409,0,0.00,0.00,1,0.087789,0,0,2
410,1,200.00,0.00,1,0.087526,0,0,1
411,0,0.00,0.00,1,0.087263,0,0,2
412,1,200.00,0.00,1,0.087001,0,0,1
413,0,0.00,0.00,1,0.086740,0,0,2
414,7,194.00,0.00,1,0.086480,0,0,1
415,0,0.00,0.00,1,0.086221,0,0,2
416,1,200.00,0.00,1,0.085962,0,0,1
417,0,0.00,0.00,1,0.085704,0,0,2
418,1,200.00,0.00,1,0.085447,0,0,1
419,0,0.00,0.00,1,0.085191,0,0,2
420,1,200.00,0.00,1,0.084935,0,0,1
421,0,0.00,0.00,1,0.084680,0,0,2
422,1,200.00,0.00,1,0.084426,0,0,1
423,0,0.00,0.00,1,0.084173,0,0,2
424,1,200.00,0.00,1,0.083921,0,0,1
425,0,0.00,0.00,1,0.083669,0,0,2
426,1,200.00,0.00,1,0.083418,0,0,1
427,0,0.00,0.00,1,0.083168,0,0,2
428,1,200.00,0.00,1,0.082918,0,0,1
429,0,0.00,0.00,1,0.082669,0,0,2
430,1,200.00,0.00,1,0.082421,0,0,1
431,0,0.00,0.00,1,0.082174,0,0,2
432,1,200.00,0.00,1,0.081927,0,0,1
433,0,0.00,0.00,1,0.081682,0,0,2
434,1,200.00,0.00,1,0.081437,0,0,1
435,0,0.00,0.00,1,0.081192,0,0,2
436,2,199.00,0.00,1,0.080949,0,0,1
437,0,0.00,0.00,1,0.080706,0,0,2
438,1,200.00,0.00,1,0.080464,0,0,1
439,0,0.00,0.00,1,0.080222,0,0,2
440,1,200.00,0.00,1,0.079982,0,0,1
441,0,0.00,0.00,1,0.079742,0,0,2
442,1,200.00,0.00,1,0.079503,0,0,1
443,0,0.00,0.00,1,0.079264,0,0,2
444,1,200.00,0.00,1,0.079026,0,0,1
445,0,0.00,0.00,1,0.078789,0,0,2
446,1,200.00,0.00,1,0.078553,0,0,1
447,0,0.00,0.00,1,0.078317,0,0,2
448,1,200.00,0.00,1,0.078082,0,0,1
449,0,0.00,0.00,1,0.077848,0,0,2
450,1,200.00,0.00,1,0.077614,0,0,1
451,0,0.00,0.00,1,0.077382,0,0,2
452,1,200.00,0.00,1,0.077149,0,0,1
453,0,0.00,0.00,1,0.076918,0,0,2
454,1,200.00,0.00,1,0.076687,0,0,1
455,0,0.00,0.00,1,0.076457,0,0,2
456,2,199.00,0.00,1,0.076228,0,0,1
457,0,0.00,0.00,1,0.075999,0,0,2
458,1,200.00,0.00,1,0.075771,0,0,1
459,0,0.00,0.00,1,0.075544,0,0,2
460,1,200.00,0.00,1,0.075317,0,0,1
461,0,0.00,0.00,1,0.075091,0,0,2
462,1,200.00,0.00,1,0.074866,0,0,1
463,0,0.00,0.00,1,0.074641,0,0,2
464,1,200.00,0.00,1,0.074417,0,0,1
465,0,0.00,0.00,1,0.074194,0,0,2
466,1,200.00,0.00,1,0.073972,0,0,1
467,0,0.00,0.00,1,0.073750,0,0,2
468,2,199.00,0.00,1,0.073528,0,1,1
469,0,0.00,0.00,1,0.073308,0,0,2
470,1,200.00,0.00,1,0.073088,0,0,1
471,0,0.00,0.00,1,0.072869,0,0,2
472,1,200.00,0.00,1,0.072650,0,0,1
473,0,0.00,0.00,1,0.072432,0,0,2
474,1,200.00,0.00,1,0.072215,0,0,1
475,0,0.00,0.00,1,0.071998,0,0,2
476,1,200.00,0.00,1,0.071782,0,0,1
477,0,0.00,0.00,1,0.071567,0,0,2
478,1,200.00,0.00,1,0.071352,0,0,1
479,0,0.00,0.00,1,0.071138,0,0,2
480,1,200.00,0.00,1,0.070925,0,0,1
481,0,0.00,0.00,1,0.070712,0,0,2
482,1,200.00,0.00,1,0.070500,0,0,1
483,0,0.00,0.00,1,0.070288,0,0,2
484,1,200.00,0.00,1,0.070077,0,0,1
485,0,0.00,0.00,1,0.069867,0,0,2
486,1,200.00,0.00,1,0.069658,0,0,1
487,0,0.00,0.00,1,0.069449,0,0,2
488,3,198.00,0.00,1,0.069240,0,0,1
489,0,0.00,0.00,1,0.069033,0,0,2
490,1,200.00,0.00,1,0.068825,0,0,1
491,0,0.00,0.00,1,0.068619,0,0,2
492,1,200.00,0.00,1,0.068413,0,0,1
493,0,0.00,0.00,1,0.068208,0,0,2
494,1,200.00,0.00,1,0.068003,0,0,1
495,0,0.00,0.00,1,0.067799,0,0,2
496,1,200.00,0.00,1,0.067596,0,0,1
497,0,0.00,0.00,1,0.067393,0,0,2
498,1,200.00,0.00,1,0.067191,0,0,1
499,0,0.00,0.00,1,0.066989,0,0,2
500,1,200.00,0.00,1,0.066788,0,0,1
501,0,0.00,0.00,1,0.066588,0,0,2
502,1,200.00,0.00,1,0.066388,0,0,1
503,0,0.00,0.00,1,0.066189,0,0,2
504,9,182.00,0.00,1,0.065990,0,2,1
505,0,0.00,0.00,1,0.065792,0,0,2
506,1,200.00,0.00,1,0.065595,0,0,1
507,0,0.00,0.00,1,0.065398,0,0,2
508,1,200.00,0.00,1,0.065202,0,0,1
509,0,0.00,0.00,1,0.065007,0,0,2
510,1,200.00,0.00,1,0.064811,0,0,1
511,0,0.00,0.00,1,0.064617,0,0,2
512,1,200.00,0.00,1,0.064423,0,0,1
513,0,0.00,0.00,1,0.064230,0,0,2
514,1,200.00,0.00,1,0.064037,0,0,1
515,0,0.00,0.00,1,0.063845,0,0,2
516,1,200.00,0.00,1,0.063654,0,0,1
517,0,0.00,0.00,1,0.063463,0,0,2
518,1,200.00,0.00,1,0.063272,0,0,1
519,0,0.00,0.00,1,0.063082,0,0,2
520,1,200.00,0.00,1,0.062893,0,0,1
521,0,0.00,0.00,1,0.062705,0,0,2
522,1,200.00,0.00,1,0.062516,0,0,1
523,0,0.00,0.00,1,0.062329,0,0,2
524,1,200.00,0.00,1,0.062142,0,0,1
525,0,0.00,0.00,1,0.061955,0,0,2
526,2,199.00,0.00,1,0.061770,0,1,1
527,0,0.00,0.00,1,0.061584,0,0,2
528,1,200.00,0.00,1,0.061400,0,0,1
529,0,0.00,0.00,1,0.061215,0,0,2
530,1,200.00,0.00,1,0.061032,0,0,1
531,0,0.00,0.00,1,0.060849,0,0,2
532,1,200.00,0.00,1,0.060666,0,0,1
533,0,0.00,0.00,1,0.060484,0,0,2
534,1,200.00,0.00,1,0.060303,0,0,1
535,0,0.00,0.00,1,0.060122,0,0,2
536,1,200.00,0.00,1,0.059941,0,0,1
537,0,0.00,0.00,1,0.059761,0,0,2
538,1,200.00,0.00,1,0.059582,0,0,1
539,0,0.00,0.00,1,0.059403,0,0,2
540,1,200.00,0.00,1,0.059225,0,0,1
541,0,0.00,0.00,1,0.059048,0,0,2
542,1,200.00,0.00,1,0.058870,0,0,1
543,0,0.00,0.00,1,0.058694,0,0,2
544,2,194.00,0.00,1,0.058518,0,1,1
545,0,0.00,0.00,1,0.058342,0,0,2
546,1,200.00,0.00,1,0.058167,0,0,1
547,0,0.00,0.00,1,0.057993,0,0,2
548,1,200.00,0.00,1,0.057819,0,0,1
549,0,0.00,0.00,1,0.057645,0,0,2
550,1,200.00,0.00,1,0.057472,0,0,1
551,0,0.00,0.00,1,0.057300,0,0,2
