StateIndex,SetAirPurifier=OFF,SetAirPurifier=ON,SetAromaDiffuser=OFF,SetAromaDiffuser=ON,SetCO2Scrubber=OFF,SetCO2Scrubber=ON,SetCooler=OFF,SetCooler=ON,SetDehumidifier=OFF,SetDehumidifier=ON,SetExhaustFan=OFF,SetExhaustFan=ON,SetFan=OFF,SetFan=ON,SetHeatPump=OFF,SetHeatPump=ON,SetHeater=OFF,SetHeater=ON,SetHumidifier=OFF,SetHumidifier=ON,SetIonizer=OFF,SetIonizer=ON,SetRadiator=OFF,SetRadiator=ON,SetSpeaker=OFF,SetSpeaker=ON,SetSubwoofer=OFF,SetSubwoofer=ON,SetVentilator=OFF,SetVentilator=ON,SetWhiteNoiseUnit=OFF,SetWhiteNoiseUnit=ON,SetZ1Light=OFF,SetZ1Light=ON,DO_NOTHING
0,3,4,0,3,4,0,2,3,1,1,3,4,2,5,2,6,3,1,2,5,4,1,5,0,1,3,2,0,4,3,2,3,2,1499,3
