registered_test,metric,n_paired,seeds_paired,mean_paired_difference,median_paired_difference,ci_lo_bootstrap,ci_hi_bootstrap,p_signflip_two_sided,p_sign_exact_two_sided,paired_rank_biserial,cliffs_delta_unpaired_descriptive,q_signflip_bh_m5,bh_family_m
1_arm_c_lab2_auc_goal,auc_goal,20,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20,0.0036999999999999976,0.003500000000000003,0.0026999999999999967,0.004916666666666669,1.9073486328125e-06,1.9073486328125e-06,1.0,1.0,9.5367431640625e-06,5
2_redundancy_lab2_auc_goal,auc_goal,20,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20,0.002583333333333315,0.0020000000000000018,0.0014999999999999955,0.003833333333333322,0.000102996826171875,0.0025768280029296875,0.9142857142857143,0.7,0.000171661376953125,5
3_arm_c_minus_redundancy_lab2,auc_goal_treatment_effect_difference,20,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20,0.0011166666666666825,0.0010000000000000009,0.0007666666666666766,0.0014666666666666884,3.0517578125e-05,3.0517578125e-05,1.0,0.8,7.62939453125e-05,5
4_arm_c_lab3_mean_first_goal_presentations,mean_first_goal_presentations,20,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20,0.11000000000000001,0.0,-0.06000000000000001,0.3051249999999982,0.304351806640625,1.0,0.25735294117647056,0.0,0.304351806640625,5
5_arm_c_lab3_avg_cycling,avg_cycling,20,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20,0.07375000000000001,0.08124999999999999,-0.023124999999999972,0.17375000000000002,0.1719818115234375,0.6476058959960938,0.37894736842105264,0.15,0.21497726440429688,5
