Episode,Steps,RewardZ1,RewardZ2,GoalReached,Epsilon,WastedByPenalty,WastedByNoEffect,ScenarioId
550,4,217.00,0.00,1,0.057472,2,0,1
551,2,189.00,0.00,1,0.057300,1,0,2
552,1,200.00,0.00,1,0.057128,0,0,5
553,3,178.00,0.00,1,0.056957,2,0,6
554,0,0.00,0.00,1,0.056786,0,0,8
555,1,200.00,0.00,1,0.056615,0,0,9
556,1,200.00,0.00,1,0.056445,0,0,10
557,1,200.00,0.00,1,0.056276,0,0,12
558,1,200.00,0.00,1,0.056107,0,0,13
559,0,0.00,0.00,1,0.055939,0,0,15
560,3,228.00,0.00,1,0.055771,1,0,1
561,2,189.00,0.00,1,0.055604,1,0,2
562,1,200.00,0.00,1,0.055437,0,0,5
563,2,189.00,0.00,1,0.055271,1,0,6
564,0,0.00,0.00,1,0.055105,0,0,8
565,1,200.00,0.00,1,0.054940,0,0,9
566,1,200.00,0.00,1,0.054775,0,0,10
567,1,200.00,0.00,1,0.054610,0,0,12
568,1,200.00,0.00,1,0.054447,0,0,13
569,0,0.00,0.00,1,0.054283,0,0,15
570,3,228.00,0.00,1,0.054120,1,0,1
571,2,189.00,0.00,1,0.053958,1,0,2
572,1,200.00,0.00,1,0.053796,0,0,5
573,2,189.00,0.00,1,0.053635,1,0,6
574,0,0.00,0.00,1,0.053474,0,0,8
575,1,200.00,0.00,1,0.053314,0,0,9
576,1,200.00,0.00,1,0.053154,0,0,10
577,1,200.00,0.00,1,0.052994,0,0,12
578,1,200.00,0.00,1,0.052835,0,0,13
579,0,0.00,0.00,1,0.052677,0,0,15
580,3,228.00,0.00,1,0.052519,1,0,1
581,2,189.00,0.00,1,0.052361,1,0,2
582,1,200.00,0.00,1,0.052204,0,0,5
583,2,189.00,0.00,1,0.052047,1,0,6
584,0,0.00,0.00,1,0.051891,0,0,8
585,1,200.00,0.00,1,0.051736,0,0,9
586,1,200.00,0.00,1,0.051580,0,0,10
587,1,200.00,0.00,1,0.051426,0,0,12
588,1,200.00,0.00,1,0.051271,0,0,13
589,0,0.00,0.00,1,0.051117,0,0,15
590,3,228.00,0.00,1,0.050964,1,0,1
591,2,189.00,0.00,1,0.050811,1,0,2
592,1,200.00,0.00,1,0.050659,0,0,5
593,2,189.00,0.00,1,0.050507,1,0,6
594,0,0.00,0.00,1,0.050355,0,0,8
595,1,200.00,0.00,1,0.050204,0,0,9
596,1,200.00,0.00,1,0.050054,0,0,10
597,1,200.00,0.00,1,0.049903,0,0,12
598,1,200.00,0.00,1,0.049754,0,0,13
599,0,0.00,0.00,1,0.049605,0,0,15
600,3,228.00,0.00,1,0.049456,1,0,1
601,2,189.00,0.00,1,0.049307,1,0,2
602,1,200.00,0.00,1,0.049159,0,0,5
603,2,189.00,0.00,1,0.049012,1,0,6
604,0,0.00,0.00,1,0.048865,0,0,8
605,1,200.00,0.00,1,0.048718,0,0,9
606,1,200.00,0.00,1,0.048572,0,0,10
607,1,200.00,0.00,1,0.048426,0,0,12
608,1,200.00,0.00,1,0.048281,0,0,13
609,0,0.00,0.00,1,0.048136,0,0,15
610,3,228.00,0.00,1,0.047992,1,0,1
611,2,189.00,0.00,1,0.047848,1,0,2
612,1,200.00,0.00,1,0.047704,0,0,5
613,2,189.00,0.00,1,0.047561,1,0,6
614,0,0.00,0.00,1,0.047419,0,0,8
615,1,200.00,0.00,1,0.047276,0,0,9
616,1,200.00,0.00,1,0.047134,0,0,10
617,1,200.00,0.00,1,0.046993,0,0,12
618,1,200.00,0.00,1,0.046852,0,0,13
619,0,0.00,0.00,1,0.046712,0,0,15
620,3,228.00,0.00,1,0.046571,1,0,1
621,2,189.00,0.00,1,0.046432,1,0,2
622,1,200.00,0.00,1,0.046292,0,0,5
623,2,189.00,0.00,1,0.046154,1,0,6
624,0,0.00,0.00,1,0.046015,0,0,8
625,1,200.00,0.00,1,0.045877,0,0,9
626,1,200.00,0.00,1,0.045739,0,0,10
627,1,200.00,0.00,1,0.045602,0,0,12
628,7,139.00,0.00,1,0.045465,5,4,13
629,0,0.00,0.00,1,0.045329,0,0,15
630,3,228.00,0.00,1,0.045193,1,0,1
631,3,178.00,0.00,1,0.045057,2,0,2
632,1,200.00,0.00,1,0.044922,0,0,5
633,2,189.00,0.00,1,0.044787,1,0,6
634,0,0.00,0.00,1,0.044653,0,0,8
635,1,200.00,0.00,1,0.044519,0,0,9
636,1,200.00,0.00,1,0.044386,0,0,10
637,1,200.00,0.00,1,0.044252,0,0,12
638,2,189.00,0.00,1,0.044120,1,1,13
639,0,0.00,0.00,1,0.043987,0,0,15
640,3,228.00,0.00,1,0.043855,1,0,1
641,2,189.00,0.00,1,0.043724,1,0,2
642,1,200.00,0.00,1,0.043593,0,0,5
643,2,189.00,0.00,1,0.043462,1,0,6
644,0,0.00,0.00,1,0.043331,0,0,8
645,1,200.00,0.00,1,0.043201,0,0,9
646,1,200.00,0.00,1,0.043072,0,0,10
647,1,200.00,0.00,1,0.042943,0,0,12
648,1,200.00,0.00,1,0.042814,0,0,13
649,0,0.00,0.00,1,0.042685,0,0,15
650,5,206.00,0.00,1,0.042557,3,0,1
651,2,189.00,0.00,1,0.042430,1,0,2
652,1,200.00,0.00,1,0.042302,0,0,5
653,2,189.00,0.00,1,0.042175,1,0,6
654,0,0.00,0.00,1,0.042049,0,0,8
655,1,200.00,0.00,1,0.041923,0,0,9
656,1,200.00,0.00,1,0.041797,0,0,10
657,1,200.00,0.00,1,0.041672,0,0,12
658,1,200.00,0.00,1,0.041547,0,0,13
659,0,0.00,0.00,1,0.041422,0,0,15
660,3,228.00,0.00,1,0.041298,1,0,1
661,2,189.00,0.00,1,0.041174,1,0,2
662,2,189.00,0.00,1,0.041050,1,1,5
663,2,189.00,0.00,1,0.040927,1,0,6
664,0,0.00,0.00,1,0.040804,0,0,8
665,1,200.00,0.00,1,0.040682,0,0,9
666,1,200.00,0.00,1,0.040560,0,0,10
667,1,200.00,0.00,1,0.040438,0,0,12
668,1,200.00,0.00,1,0.040317,0,0,13
669,0,0.00,0.00,1,0.040196,0,0,15
670,3,228.00,0.00,1,0.040075,1,0,1
671,2,189.00,0.00,1,0.039955,1,0,2
672,1,200.00,0.00,1,0.039835,0,0,5
673,2,189.00,0.00,1,0.039716,1,0,6
674,0,0.00,0.00,1,0.039597,0,0,8
675,1,200.00,0.00,1,0.039478,0,0,9
676,1,200.00,0.00,1,0.039359,0,0,10
677,1,200.00,0.00,1,0.039241,0,0,12
678,1,200.00,0.00,1,0.039124,0,0,13
679,0,0.00,0.00,1,0.039006,0,0,15
680,3,228.00,0.00,1,0.038889,1,0,1
681,2,189.00,0.00,1,0.038773,1,0,2
682,1,200.00,0.00,1,0.038656,0,0,5
683,2,189.00,0.00,1,0.038540,1,0,6
684,0,0.00,0.00,1,0.038425,0,0,8
685,1,200.00,0.00,1,0.038309,0,0,9
686,6,145.00,0.00,1,0.038194,5,3,10
687,1,200.00,0.00,1,0.038080,0,0,12
688,1,200.00,0.00,1,0.037966,0,0,13
689,0,0.00,0.00,1,0.037852,0,0,15
690,3,228.00,0.00,1,0.037738,1,0,1
691,4,187.00,0.00,1,0.037625,2,0,2
692,1,200.00,0.00,1,0.037512,0,0,5
693,2,189.00,0.00,1,0.037400,1,0,6
694,0,0.00,0.00,1,0.037287,0,0,8
695,1,200.00,0.00,1,0.037175,0,0,9
696,1,200.00,0.00,1,0.037064,0,0,10
697,1,200.00,0.00,1,0.036953,0,0,12
698,1,200.00,0.00,1,0.036842,0,0,13
699,0,0.00,0.00,1,0.036731,0,0,15
700,3,228.00,0.00,1,0.036621,1,0,1
701,2,189.00,0.00,1,0.036511,1,0,2
702,1,200.00,0.00,1,0.036402,0,0,5
703,2,189.00,0.00,1,0.036293,1,0,6
704,0,0.00,0.00,1,0.036184,0,0,8
705,1,200.00,0.00,1,0.036075,0,0,9
706,1,200.00,0.00,1,0.035967,0,0,10
707,1,200.00,0.00,1,0.035859,0,0,12
708,1,200.00,0.00,1,0.035751,0,0,13
709,0,0.00,0.00,1,0.035644,0,0,15
710,3,228.00,0.00,1,0.035537,1,0,1
711,2,189.00,0.00,1,0.035431,1,0,2
712,1,200.00,0.00,1,0.035324,0,0,5
713,2,189.00,0.00,1,0.035218,1,0,6
714,0,0.00,0.00,1,0.035113,0,0,8
715,1,200.00,0.00,1,0.035007,0,0,9
716,1,200.00,0.00,1,0.034902,0,0,10
717,1,200.00,0.00,1,0.034798,0,0,12
718,1,200.00,0.00,1,0.034693,0,0,13
719,0,0.00,0.00,1,0.034589,0,0,15
720,3,228.00,0.00,1,0.034485,1,0,1
721,2,189.00,0.00,1,0.034382,1,0,2
722,1,200.00,0.00,1,0.034279,0,0,5
723,2,189.00,0.00,1,0.034176,1,0,6
724,0,0.00,0.00,1,0.034073,0,0,8
725,1,200.00,0.00,1,0.033971,0,0,9
726,1,200.00,0.00,1,0.033869,0,0,10
727,1,200.00,0.00,1,0.033768,0,0,12
728,1,200.00,0.00,1,0.033666,0,0,13
729,0,0.00,0.00,1,0.033565,0,0,15
730,5,206.00,0.00,1,0.033465,3,0,1
731,2,189.00,0.00,1,0.033364,1,0,2
732,1,200.00,0.00,1,0.033264,0,0,5
733,2,189.00,0.00,1,0.033164,1,0,6
734,0,0.00,0.00,1,0.033065,0,0,8
735,1,200.00,0.00,1,0.032966,0,0,9
736,1,200.00,0.00,1,0.032867,0,0,10
737,1,200.00,0.00,1,0.032768,0,0,12
738,1,200.00,0.00,1,0.032670,0,0,13
739,0,0.00,0.00,1,0.032572,0,0,15
740,3,228.00,0.00,1,0.032474,1,0,1
741,2,189.00,0.00,1,0.032377,1,0,2
742,1,200.00,0.00,1,0.032280,0,0,5
743,2,189.00,0.00,1,0.032183,1,0,6
744,0,0.00,0.00,1,0.032086,0,0,8
745,1,200.00,0.00,1,0.031990,0,0,9
746,1,200.00,0.00,1,0.031894,0,0,10
747,1,200.00,0.00,1,0.031798,0,0,12
748,1,200.00,0.00,1,0.031703,0,0,13
749,0,0.00,0.00,1,0.031608,0,0,15
750,3,228.00,0.00,1,0.031513,1,0,1
751,2,189.00,0.00,1,0.031418,1,0,2
752,1,200.00,0.00,1,0.031324,0,0,5
753,2,189.00,0.00,1,0.031230,1,0,6
754,0,0.00,0.00,1,0.031137,0,0,8
755,1,200.00,0.00,1,0.031043,0,0,9
756,1,200.00,0.00,1,0.030950,0,0,10
757,1,200.00,0.00,1,0.030857,0,0,12
758,1,200.00,0.00,1,0.030765,0,0,13
759,0,0.00,0.00,1,0.030672,0,0,15
760,3,228.00,0.00,1,0.030580,1,0,1
761,2,189.00,0.00,1,0.030489,1,0,2
762,1,200.00,0.00,1,0.030397,0,0,5
763,2,189.00,0.00,1,0.030306,1,0,6
764,0,0.00,0.00,1,0.030215,0,0,8
765,1,200.00,0.00,1,0.030124,0,0,9
766,1,200.00,0.00,1,0.030034,0,0,10
767,1,200.00,0.00,1,0.029944,0,0,12
768,1,200.00,0.00,1,0.029854,0,0,13
769,0,0.00,0.00,1,0.029764,0,0,15
770,3,228.00,0.00,1,0.029675,1,0,1
771,2,189.00,0.00,1,0.029586,1,0,2
772,1,200.00,0.00,1,0.029497,0,0,5
773,2,189.00,0.00,1,0.029409,1,0,6
774,0,0.00,0.00,1,0.029321,0,0,8
775,1,200.00,0.00,1,0.029233,0,0,9
776,1,200.00,0.00,1,0.029145,0,0,10
777,1,200.00,0.00,1,0.029058,0,0,12
778,1,200.00,0.00,1,0.028970,0,0,13
779,0,0.00,0.00,1,0.028883,0,0,15
780,3,228.00,0.00,1,0.028797,1,0,1
781,2,189.00,0.00,1,0.028710,1,0,2
782,1,200.00,0.00,1,0.028624,0,0,5
783,2,189.00,0.00,1,0.028538,1,0,6
784,0,0.00,0.00,1,0.028453,0,0,8
785,1,200.00,0.00,1,0.028367,0,0,9
786,1,200.00,0.00,1,0.028282,0,0,10
787,1,200.00,0.00,1,0.028198,0,0,12
788,1,200.00,0.00,1,0.028113,0,0,13
789,0,0.00,0.00,1,0.028029,0,0,15
790,3,228.00,0.00,1,0.027944,1,0,1
791,2,189.00,0.00,1,0.027861,1,0,2
792,1,200.00,0.00,1,0.027777,0,0,5
793,2,189.00,0.00,1,0.027694,1,0,6
794,0,0.00,0.00,1,0.027611,0,0,8
795,1,200.00,0.00,1,0.027528,0,0,9
796,1,200.00,0.00,1,0.027445,0,0,10
797,1,200.00,0.00,1,0.027363,0,0,12
798,1,200.00,0.00,1,0.027281,0,0,13
799,0,0.00,0.00,1,0.027199,0,0,15
800,3,228.00,0.00,1,0.027117,1,0,1
801,2,189.00,0.00,1,0.027036,1,0,2
802,1,200.00,0.00,1,0.026955,0,0,5
803,2,189.00,0.00,1,0.026874,1,0,6
804,0,0.00,0.00,1,0.026793,0,0,8
805,1,200.00,0.00,1,0.026713,0,0,9
806,1,200.00,0.00,1,0.026633,0,0,10
807,1,200.00,0.00,1,0.026553,0,0,12
808,1,200.00,0.00,1,0.026473,0,0,13
809,0,0.00,0.00,1,0.026394,0,0,15
810,3,228.00,0.00,1,0.026315,1,0,1
811,2,189.00,0.00,1,0.026236,1,0,2
812,1,200.00,0.00,1,0.026157,0,0,5
813,2,189.00,0.00,1,0.026079,1,0,6
814,0,0.00,0.00,1,0.026000,0,0,8
815,1,200.00,0.00,1,0.025922,0,0,9
816,3,188.00,0.00,1,0.025845,1,0,10
817,1,200.00,0.00,1,0.025767,0,0,12
818,1,200.00,0.00,1,0.025690,0,0,13
819,0,0.00,0.00,1,0.025613,0,0,15
820,3,228.00,0.00,1,0.025536,1,0,1
821,3,183.00,0.00,1,0.025459,1,1,2
822,1,200.00,0.00,1,0.025383,0,0,5
823,2,189.00,0.00,1,0.025307,1,0,6
824,0,0.00,0.00,1,0.025231,0,0,8
825,1,200.00,0.00,1,0.025155,0,0,9
826,1,200.00,0.00,1,0.025080,0,0,10
827,1,200.00,0.00,1,0.025004,0,0,12
828,1,200.00,0.00,1,0.024929,0,0,13
829,0,0.00,0.00,1,0.024855,0,0,15
830,3,228.00,0.00,1,0.024780,1,0,1
831,3,178.00,0.00,1,0.024706,2,1,2
832,1,200.00,0.00,1,0.024632,0,0,5
833,2,189.00,0.00,1,0.024558,1,0,6
834,0,0.00,0.00,1,0.024484,0,0,8
835,1,200.00,0.00,1,0.024411,0,0,9
836,1,200.00,0.00,1,0.024337,0,0,10
837,1,200.00,0.00,1,0.024264,0,0,12
838,1,200.00,0.00,1,0.024192,0,0,13
839,0,0.00,0.00,1,0.024119,0,0,15
840,3,228.00,0.00,1,0.024047,1,0,1
841,2,189.00,0.00,1,0.023974,1,0,2
842,1,200.00,0.00,1,0.023903,0,0,5
843,2,189.00,0.00,1,0.023831,1,0,6
844,0,0.00,0.00,1,0.023759,0,0,8
845,1,200.00,0.00,1,0.023688,0,0,9
846,1,200.00,0.00,1,0.023617,0,0,10
847,1,200.00,0.00,1,0.023546,0,0,12
848,1,200.00,0.00,1,0.023476,0,0,13
849,0,0.00,0.00,1,0.023405,0,0,15
850,3,228.00,0.00,1,0.023335,1,0,1
851,2,189.00,0.00,1,0.023265,1,0,2
852,1,200.00,0.00,1,0.023195,0,0,5
853,2,189.00,0.00,1,0.023126,1,0,6
854,0,0.00,0.00,1,0.023056,0,0,8
855,1,200.00,0.00,1,0.022987,0,0,9
856,1,200.00,0.00,1,0.022918,0,0,10
857,1,200.00,0.00,1,0.022849,0,0,12
858,1,200.00,0.00,1,0.022781,0,0,13
859,0,0.00,0.00,1,0.022712,0,0,15
860,3,228.00,0.00,1,0.022644,1,0,1
861,2,189.00,0.00,1,0.022576,1,0,2
862,1,200.00,0.00,1,0.022509,0,0,5
863,2,189.00,0.00,1,0.022441,1,0,6
864,0,0.00,0.00,1,0.022374,0,0,8
865,1,200.00,0.00,1,0.022307,0,0,9
866,1,200.00,0.00,1,0.022240,0,0,10
867,1,200.00,0.00,1,0.022173,0,0,12
868,1,200.00,0.00,1,0.022106,0,0,13
869,0,0.00,0.00,1,0.022040,0,0,15
870,3,228.00,0.00,1,0.021974,1,0,1
871,2,189.00,0.00,1,0.021908,1,0,2
872,1,200.00,0.00,1,0.021842,0,0,5
873,2,189.00,0.00,1,0.021777,1,0,6
874,0,0.00,0.00,1,0.021711,0,0,8
875,1,200.00,0.00,1,0.021646,0,0,9
876,3,188.00,0.00,1,0.021581,1,0,10
877,1,200.00,0.00,1,0.021517,0,0,12
878,1,200.00,0.00,1,0.021452,0,0,13
879,0,0.00,0.00,1,0.021388,0,0,15
880,3,228.00,0.00,1,0.021324,1,0,1
881,2,189.00,0.00,1,0.021260,1,0,2
882,1,200.00,0.00,1,0.021196,0,0,5
883,4,167.00,0.00,1,0.021132,3,1,6
884,0,0.00,0.00,1,0.021069,0,0,8
885,1,200.00,0.00,1,0.021006,0,0,9
886,1,200.00,0.00,1,0.020943,0,0,10
887,1,200.00,0.00,1,0.020880,0,0,12
888,1,200.00,0.00,1,0.020817,0,0,13
889,0,0.00,0.00,1,0.020755,0,0,15
890,3,228.00,0.00,1,0.020692,1,0,1
891,2,189.00,0.00,1,0.020630,1,0,2
892,1,200.00,0.00,1,0.020568,0,0,5
893,2,189.00,0.00,1,0.020507,1,0,6
894,0,0.00,0.00,1,0.020445,0,0,8
895,1,200.00,0.00,1,0.020384,0,0,9
896,1,200.00,0.00,1,0.020323,0,0,10
897,1,200.00,0.00,1,0.020262,0,0,12
898,1,200.00,0.00,1,0.020201,0,0,13
899,0,0.00,0.00,1,0.020140,0,0,15
900,3,228.00,0.00,1,0.020080,1,0,1
901,3,183.00,0.00,1,0.020020,1,1,2
902,1,200.00,0.00,1,0.019960,0,0,5
903,2,189.00,0.00,1,0.019900,1,0,6
904,0,0.00,0.00,1,0.019840,0,0,8
905,1,200.00,0.00,1,0.019781,0,0,9
906,1,200.00,0.00,1,0.019721,0,0,10
907,1,200.00,0.00,1,0.019662,0,0,12
908,1,200.00,0.00,1,0.019603,0,0,13
909,0,0.00,0.00,1,0.019544,0,0,15
910,3,228.00,0.00,1,0.019486,1,0,1
911,2,189.00,0.00,1,0.019427,1,0,2
912,1,200.00,0.00,1,0.019369,0,0,5
913,2,189.00,0.00,1,0.019311,1,0,6
914,0,0.00,0.00,1,0.019253,0,0,8
915,1,200.00,0.00,1,0.019195,0,0,9
916,1,200.00,0.00,1,0.019138,0,0,10
917,1,200.00,0.00,1,0.019080,0,0,12
918,1,200.00,0.00,1,0.019023,0,0,13
919,0,0.00,0.00,1,0.018966,0,0,15
920,3,228.00,0.00,1,0.018909,1,0,1
921,2,189.00,0.00,1,0.018852,1,0,2
922,1,200.00,0.00,1,0.018796,0,0,5
923,2,189.00,0.00,1,0.018739,1,0,6
924,0,0.00,0.00,1,0.018683,0,0,8
925,1,200.00,0.00,1,0.018627,0,0,9
926,1,200.00,0.00,1,0.018571,0,0,10
927,1,200.00,0.00,1,0.018515,0,0,12
928,1,200.00,0.00,1,0.018460,0,0,13
929,0,0.00,0.00,1,0.018404,0,0,15
930,3,228.00,0.00,1,0.018349,1,0,1
931,2,189.00,0.00,1,0.018294,1,0,2
932,1,200.00,0.00,1,0.018239,0,0,5
933,2,189.00,0.00,1,0.018185,1,0,6
934,0,0.00,0.00,1,0.018130,0,0,8
935,1,200.00,0.00,1,0.018076,0,0,9
936,1,200.00,0.00,1,0.018021,0,0,10
937,1,200.00,0.00,1,0.017967,0,0,12
938,1,200.00,0.00,1,0.017913,0,0,13
939,0,0.00,0.00,1,0.017860,0,0,15
940,3,228.00,0.00,1,0.017806,1,0,1
941,2,189.00,0.00,1,0.017753,1,0,2
942,1,200.00,0.00,1,0.017699,0,0,5
943,2,189.00,0.00,1,0.017646,1,0,6
944,0,0.00,0.00,1,0.017593,0,0,8
945,1,200.00,0.00,1,0.017541,0,0,9
946,5,161.00,0.00,1,0.017488,3,2,10
947,1,200.00,0.00,1,0.017436,0,0,12
948,1,200.00,0.00,1,0.017383,0,0,13
949,0,0.00,0.00,1,0.017331,0,0,15
950,3,228.00,0.00,1,0.017279,1,0,1
951,2,189.00,0.00,1,0.017227,1,0,2
952,1,200.00,0.00,1,0.017176,0,0,5
953,2,189.00,0.00,1,0.017124,1,0,6
954,0,0.00,0.00,1,0.017073,0,0,8
955,1,200.00,0.00,1,0.017021,0,0,9
956,1,200.00,0.00,1,0.016970,0,0,10
957,1,200.00,0.00,1,0.016920,0,0,12
958,1,200.00,0.00,1,0.016869,0,0,13
959,0,0.00,0.00,1,0.016818,0,0,15
960,3,228.00,0.00,1,0.016768,1,0,1
961,2,189.00,0.00,1,0.016717,1,0,2
962,1,200.00,0.00,1,0.016667,0,0,5
963,2,189.00,0.00,1,0.016617,1,0,6
964,0,0.00,0.00,1,0.016567,0,0,8
965,1,200.00,0.00,1,0.016518,0,0,9
966,1,200.00,0.00,1,0.016468,0,0,10
967,1,200.00,0.00,1,0.016419,0,0,12
968,1,200.00,0.00,1,0.016369,0,0,13
969,0,0.00,0.00,1,0.016320,0,0,15
970,3,228.00,0.00,1,0.016271,1,0,1
971,3,178.00,0.00,1,0.016223,2,1,2
972,1,200.00,0.00,1,0.016174,0,0,5
973,2,189.00,0.00,1,0.016125,1,0,6
974,0,0.00,0.00,1,0.016077,0,0,8
975,1,200.00,0.00,1,0.016029,0,0,9
976,1,200.00,0.00,1,0.015981,0,0,10
977,1,200.00,0.00,1,0.015933,0,0,12
978,1,200.00,0.00,1,0.015885,0,0,13
979,0,0.00,0.00,1,0.015837,0,0,15
980,3,228.00,0.00,1,0.015790,1,0,1
981,2,189.00,0.00,1,0.015742,1,0,2
982,1,200.00,0.00,1,0.015695,0,0,5
983,2,189.00,0.00,1,0.015648,1,0,6
984,0,0.00,0.00,1,0.015601,0,0,8
985,1,200.00,0.00,1,0.015554,0,0,9
986,1,200.00,0.00,1,0.015508,0,0,10
987,1,200.00,0.00,1,0.015461,0,0,12
988,1,200.00,0.00,1,0.015415,0,0,13
989,0,0.00,0.00,1,0.015369,0,0,15
990,3,228.00,0.00,1,0.015322,1,0,1
991,2,189.00,0.00,1,0.015276,1,0,2
992,1,200.00,0.00,1,0.015231,0,0,5
993,2,189.00,0.00,1,0.015185,1,0,6
994,0,0.00,0.00,1,0.015139,0,0,8
995,1,200.00,0.00,1,0.015094,0,0,9
996,1,200.00,0.00,1,0.015049,0,0,10
997,1,200.00,0.00,1,0.015004,0,0,12
998,1,200.00,0.00,1,0.014959,0,0,13
999,0,0.00,0.00,1,0.014914,0,0,15
1000,3,228.00,0.00,1,0.014869,1,0,1
1001,2,189.00,0.00,1,0.014824,1,0,2
1002,1,200.00,0.00,1,0.014780,0,0,5
1003,2,189.00,0.00,1,0.014736,1,0,6
1004,0,0.00,0.00,1,0.014691,0,0,8
1005,1,200.00,0.00,1,0.014647,0,0,9
1006,1,200.00,0.00,1,0.014603,0,0,10
1007,1,200.00,0.00,1,0.014559,0,0,12
1008,1,200.00,0.00,1,0.014516,0,0,13
1009,0,0.00,0.00,1,0.014472,0,0,15
1010,3,228.00,0.00,1,0.014429,1,0,1
1011,2,189.00,0.00,1,0.014386,1,0,2
1012,1,200.00,0.00,1,0.014342,0,0,5
1013,2,189.00,0.00,1,0.014299,1,0,6
1014,0,0.00,0.00,1,0.014256,0,0,8
1015,1,200.00,0.00,1,0.014214,0,0,9
1016,1,200.00,0.00,1,0.014171,0,0,10
1017,1,200.00,0.00,1,0.014129,0,0,12
1018,1,200.00,0.00,1,0.014086,0,0,13
1019,0,0.00,0.00,1,0.014044,0,0,15
1020,3,228.00,0.00,1,0.014002,1,0,1
1021,2,189.00,0.00,1,0.013960,1,0,2
1022,1,200.00,0.00,1,0.013918,0,0,5
1023,2,189.00,0.00,1,0.013876,1,0,6
1024,0,0.00,0.00,1,0.013834,0,0,8
1025,1,200.00,0.00,1,0.013793,0,0,9
1026,1,200.00,0.00,1,0.013752,0,0,10
1027,1,200.00,0.00,1,0.013710,0,0,12
1028,1,200.00,0.00,1,0.013669,0,0,13
1029,0,0.00,0.00,1,0.013628,0,0,15
1030,3,228.00,0.00,1,0.013587,1,0,1
1031,2,189.00,0.00,1,0.013547,1,0,2
1032,1,200.00,0.00,1,0.013506,0,0,5
1033,2,189.00,0.00,1,0.013465,1,0,6
1034,0,0.00,0.00,1,0.013425,0,0,8
1035,1,200.00,0.00,1,0.013385,0,0,9
1036,1,200.00,0.00,1,0.013345,0,0,10
1037,1,200.00,0.00,1,0.013305,0,0,12
1038,1,200.00,0.00,1,0.013265,0,0,13
1039,0,0.00,0.00,1,0.013225,0,0,15
1040,3,228.00,0.00,1,0.013185,1,0,1
1041,2,189.00,0.00,1,0.013146,1,0,2
1042,1,200.00,0.00,1,0.013106,0,0,5
1043,2,189.00,0.00,1,0.013067,1,0,6
1044,0,0.00,0.00,1,0.013028,0,0,8
1045,1,200.00,0.00,1,0.012989,0,0,9
1046,1,200.00,0.00,1,0.012950,0,0,10
1047,1,200.00,0.00,1,0.012911,0,0,12
1048,1,200.00,0.00,1,0.012872,0,0,13
1049,0,0.00,0.00,1,0.012833,0,0,15
1050,3,228.00,0.00,1,0.012795,1,0,1
1051,2,189.00,0.00,1,0.012757,1,0,2
1052,1,200.00,0.00,1,0.012718,0,0,5
1053,2,189.00,0.00,1,0.012680,1,0,6
1054,0,0.00,0.00,1,0.012642,0,0,8
1055,1,200.00,0.00,1,0.012604,0,0,9
1056,1,200.00,0.00,1,0.012566,0,0,10
1057,2,189.00,0.00,1,0.012529,1,1,12
1058,1,200.00,0.00,1,0.012491,0,0,13
1059,0,0.00,0.00,1,0.012454,0,0,15
1060,3,228.00,0.00,1,0.012416,1,0,1
1061,2,189.00,0.00,1,0.012379,1,0,2
1062,4,187.00,0.00,1,0.012342,2,0,5
1063,2,189.00,0.00,1,0.012305,1,0,6
1064,0,0.00,0.00,1,0.012268,0,0,8
1065,1,200.00,0.00,1,0.012231,0,0,9
1066,1,200.00,0.00,1,0.012194,0,0,10
1067,1,200.00,0.00,1,0.012158,0,0,12
1068,1,200.00,0.00,1,0.012121,0,0,13
1069,0,0.00,0.00,1,0.012085,0,0,15
1070,3,228.00,0.00,1,0.012049,1,0,1
1071,2,189.00,0.00,1,0.012013,1,0,2
1072,1,200.00,0.00,1,0.011977,0,0,5
1073,2,189.00,0.00,1,0.011941,1,0,6
1074,0,0.00,0.00,1,0.011905,0,0,8
1075,1,200.00,0.00,1,0.011869,0,0,9
1076,1,200.00,0.00,1,0.011833,0,0,10
1077,1,200.00,0.00,1,0.011798,0,0,12
1078,3,198.00,0.00,1,0.011763,1,0,13
1079,0,0.00,0.00,1,0.011727,0,0,15
1080,3,228.00,0.00,1,0.011692,1,0,1
1081,2,189.00,0.00,1,0.011657,1,0,2
1082,1,200.00,0.00,1,0.011622,0,0,5
1083,2,189.00,0.00,1,0.011587,1,0,6
1084,0,0.00,0.00,1,0.011552,0,0,8
1085,1,200.00,0.00,1,0.011518,0,0,9
1086,1,200.00,0.00,1,0.011483,0,0,10
1087,1,200.00,0.00,1,0.011449,0,0,12
1088,1,200.00,0.00,1,0.011414,0,0,13
1089,0,0.00,0.00,1,0.011380,0,0,15
1090,3,228.00,0.00,1,0.011346,1,0,1
1091,2,189.00,0.00,1,0.011312,1,0,2
1092,2,189.00,0.00,1,0.011278,1,1,5
1093,2,189.00,0.00,1,0.011244,1,0,6
1094,0,0.00,0.00,1,0.011210,0,0,8
1095,1,200.00,0.00,1,0.011177,0,0,9
1096,1,200.00,0.00,1,0.011143,0,0,10
1097,1,200.00,0.00,1,0.011110,0,0,12
1098,1,200.00,0.00,1,0.011077,0,0,13
1099,0,0.00,0.00,1,0.011043,0,0,15
1100,3,228.00,0.00,1,0.011010,1,0,1
1101,2,189.00,0.00,1,0.010977,1,0,2
1102,1,200.00,0.00,1,0.010944,0,0,5
