profile,mode,n_seeds,goal_rate_mean,goal_rate_ci_lo,goal_rate_ci_hi,avg_steps_mean,avg_steps_ci_lo,avg_steps_ci_hi,avg_dev_mean,avg_dev_ci_lo,avg_dev_ci_hi,avg_energy_mean,avg_energy_ci_lo,avg_energy_ci_hi,avg_wasted_mean,avg_wasted_ci_lo,avg_wasted_ci_hi,avg_cycling_mean,avg_cycling_ci_lo,avg_cycling_ci_hi,avg_redundant_mean,avg_redundant_ci_lo,avg_redundant_ci_hi
lab2,ql_false,5,0.9625,0.9125,1.0,1.975,1.175,2.8625,5.625,3.95,7.3625,11.932500000000001,10.434999999999999,13.554999999999998,1.9149999999999998,1.1225,2.8049999999999997,0.575,0.4,0.775,2.4899999999999998,1.61,3.3699999999999997
lab2,ql_true,5,1.0,1.0,1.0,1.15,1.1,1.2125,3.9,3.775,4.0375,9.7575,9.595,9.942499999999999,1.0825,1.0350000000000001,1.145,0.4625,0.4125,0.525,1.545,1.4475,1.6649999999999998
lab2,rule_based,5,1.0,1.0,1.0,0.9375,0.9375,0.9375,3.4375,3.4375,3.4375,9.790000000000001,9.5825,9.997499999999999,0.8775000000000001,0.8574999999999999,0.8975,0.25,0.25,0.25,1.1275,1.1075,1.1475000000000002
lab3,ql_false,5,0.9375,0.8875,0.9875,2.125,1.15,3.1,3.575,2.6125,4.5375,16.05,12.692499999999999,20.202499999999997,2.08,1.11,3.05,0.6125,0.3375,1.125,2.6925,1.46,3.9525000000000006
lab3,ql_true,5,0.9625,0.9375,0.9875,1.85,1.375,2.3125,3.4125,2.9375,3.875,17.197499999999998,16.07,18.317500000000003,1.7925,1.31,2.2675,1.2875,0.8125,1.75,3.08,2.1225,4.0175
lab3,rule_based,5,1.0,1.0,1.0,0.875,0.875,0.875,2.1875,2.1875,2.1875,12.727500000000001,12.4975,12.985,0.7925,0.765,0.82,0.3125,0.3125,0.3125,1.105,1.0775000000000001,1.1324999999999998
