DefectComponent,DetectEpisode,ReconvergeEpisode,RecoveryEpisodes,SecondaryDetectEpisode,RecoveredGoalRate,NominalGoal,BestEffortRank,RankShortfall,DegradedMode,BlacklistEvents,DetectorVersion,ProtocolVersion
http://example.org/was#SetZ1Light,0,60,60,10,0.9500,3,0,3,1,http://example.org/was#SetZ1Light@0;http://example.org/was#SetZ2Light@10,fault-detector-v2,phase2-v2
