StateIndex,SetAirPurifier=OFF,SetAirPurifier=ON,SetAromaDiffuser=OFF,SetAromaDiffuser=ON,SetCO2Scrubber=OFF,SetCO2Scrubber=ON,SetCooler=OFF,SetCooler=ON,SetDehumidifier=OFF,SetDehumidifier=ON,SetExhaustFan=OFF,SetExhaustFan=ON,SetFan=OFF,SetFan=ON,SetHeatPump=OFF,SetHeatPump=ON,SetHeater=OFF,SetHeater=ON,SetHumidifier=OFF,SetHumidifier=ON,SetIonizer=OFF,SetIonizer=ON,SetRadiator=OFF,SetRadiator=ON,SetSpeaker=OFF,SetSpeaker=ON,SetSubwoofer=OFF,SetSubwoofer=ON,SetVentilator=OFF,SetVentilator=ON,SetWhiteNoiseUnit=OFF,SetWhiteNoiseUnit=ON,SetZ1Light=OFF,SetZ1Light=ON,DO_NOTHING
0,32.84,73.12,0.00,36.70,47.35,0.00,33.92,32.75,0.00,17.90,34.01,34.01,35.39,46.74,17.90,69.53,23.38,0.00,48.51,29.74,48.50,0.00,72.41,8.33,20.89,48.50,34.01,14.88,23.32,34.01,17.90,0.00,0.70,200.00,47.10
