Episode,Steps,RewardZ1,RewardZ2,GoalReached,Epsilon,WastedByPenalty,WastedByNoEffect
0,18,43.00,-83.00,0,0.300000,10,5
1,20,67.00,-150.00,0,0.299100,10,10
2,0,0.00,0.00,1,0.298203,0,0
3,0,0.00,0.00,1,0.297308,0,0
4,2,100.00,100.00,1,0.296416,0,0
5,20,71.00,-115.00,0,0.295527,14,4
6,20,80.00,-70.00,0,0.294640,4,4
7,14,25.00,3.00,1,0.300000,7,3
8,3,94.00,94.00,1,0.299100,0,1
9,20,110.00,-70.00,0,0.298203,11,10
10,20,-108.00,-118.00,0,0.297308,7,14
11,20,100.00,-150.00,0,0.296416,8,13
12,0,0.00,0.00,1,0.295527,0,0
13,20,56.00,-150.00,0,0.294640,7,13
14,20,-29.00,-19.00,0,0.293756,11,4
15,20,118.00,-100.00,0,0.292875,7,4
16,9,36.00,42.00,1,0.291997,0,1
17,20,-155.00,-135.00,0,0.291121,18,2
18,2,100.00,100.00,1,0.290247,0,0
19,20,126.00,-130.00,0,0.289376,7,17
20,20,-63.00,-43.00,0,0.288508,13,4
21,20,106.00,-120.00,0,0.287643,6,13
22,0,0.00,0.00,1,0.286780,0,0
23,0,0.00,0.00,1,0.285920,0,0
24,20,-60.00,-70.00,0,0.285062,15,5
25,20,126.00,-70.00,0,0.284207,4,3
26,20,80.00,-65.00,0,0.283354,4,3
27,2,100.00,100.00,1,0.282504,0,0
28,4,88.00,78.00,1,0.281656,2,2
29,20,111.00,41.00,0,0.280811,5,9
30,20,37.00,17.00,0,0.279969,11,1
31,20,126.00,-125.00,0,0.279129,2,18
32,0,0.00,0.00,1,0.278292,0,0
33,0,0.00,0.00,1,0.277457,0,0
34,20,32.00,42.00,0,0.276624,10,6
35,20,126.00,-120.00,0,0.275795,5,14
36,9,36.00,22.00,1,0.274967,1,4
37,20,40.00,-190.00,0,0.274142,18,1
38,2,100.00,100.00,1,0.273320,0,0
39,20,126.00,20.00,0,0.272500,5,3
40,20,30.00,10.00,0,0.271682,11,3
41,20,110.00,-140.00,0,0.270867,7,13
42,0,0.00,0.00,1,0.270055,0,0
43,0,0.00,0.00,1,0.269245,0,0
44,20,-30.00,-60.00,0,0.268437,16,5
45,20,126.00,-85.00,0,0.267632,6,5
46,10,40.00,26.00,1,0.266829,1,2
47,0,0.00,0.00,1,0.266028,0,0
48,2,100.00,100.00,1,0.265230,0,0
49,20,118.00,26.00,0,0.264434,5,6
50,20,-41.00,-31.00,0,0.263641,13,7
51,20,108.00,-135.00,0,0.262850,3,17
52,20,84.00,-31.00,0,0.262062,7,11
53,20,126.00,-30.00,0,0.261275,1,2
54,20,15.00,25.00,0,0.260492,10,4
55,20,118.00,-60.00,0,0.259710,4,3
56,11,44.00,40.00,1,0.258931,0,0
57,6,24.00,25.00,1,0.258154,2,0
58,4,78.00,88.00,1,0.257380,2,2
59,20,62.00,-19.00,0,0.256608,4,2
60,20,-56.00,-46.00,0,0.255838,11,6
61,20,59.00,-155.00,0,0.255070,7,15
62,20,57.00,-118.00,0,0.254305,3,18
63,20,-11.00,-21.00,0,0.253542,15,4
64,20,-67.00,-67.00,0,0.252781,14,3
65,20,118.00,-75.00,0,0.252023,5,2
66,20,80.00,-40.00,0,0.251267,2,2
67,0,0.00,0.00,1,0.250513,0,0
68,2,100.00,100.00,1,0.249762,0,0
69,20,126.00,35.00,0,0.249012,2,2
70,20,33.00,-17.00,0,0.248265,11,3
71,20,118.00,-140.00,0,0.247521,6,14
72,20,118.00,-52.00,0,0.246778,2,17
73,20,126.00,35.00,0,0.246038,2,2
74,20,-10.00,0.00,0,0.245300,10,2
75,20,126.00,-80.00,0,0.244564,6,3
76,20,80.00,-65.00,0,0.243830,4,2
77,1,50.00,50.00,1,0.243099,0,0
78,2,100.00,100.00,1,0.242369,0,0
79,20,126.00,66.00,0,0.241642,3,2
80,20,-29.00,-39.00,0,0.240917,11,4
81,20,103.00,-130.00,0,0.240194,6,14
82,0,0.00,0.00,1,0.239474,0,0
83,20,-12.00,18.00,0,0.238755,12,6
84,20,20.00,10.00,0,0.238039,11,3
85,20,118.00,-70.00,0,0.237325,6,0
86,16,64.00,-15.00,1,0.236613,5,4
87,20,130.00,-50.00,0,0.235903,6,14
88,3,99.00,89.00,1,0.235196,1,1
89,20,103.00,48.00,0,0.234490,7,4
90,20,-22.00,-12.00,0,0.233786,11,1
91,20,98.00,-125.00,0,0.233085,5,15
92,1,4.00,50.00,1,0.232386,0,0
93,2,100.00,100.00,1,0.231689,0,0
94,20,-2.00,28.00,0,0.230994,11,4
95,20,118.00,-75.00,0,0.230301,5,1
96,8,32.00,33.00,1,0.229610,1,0
97,9,13.00,58.00,1,0.228921,2,5
98,3,89.00,89.00,1,0.228234,1,1
99,20,126.00,-28.00,0,0.227549,4,14
100,20,27.00,37.00,0,0.226867,11,2
