Episode,Steps,RewardZ1,RewardZ2,GoalReached,Epsilon,WastedByPenalty,WastedByNoEffect
0,20,-100.00,-40.00,0,0.300000,15,7
1,20,-99.00,-89.00,0,0.299100,16,6
2,1,50.00,50.00,1,0.298203,0,0
3,12,-83.00,26.00,1,0.297308,9,7
4,20,-3.00,-13.00,0,0.296416,11,3
5,20,-50.00,-70.00,0,0.295527,14,5
6,20,-90.00,-100.00,0,0.294640,16,8
7,20,-83.00,-83.00,0,0.293756,17,13
8,20,-93.00,-145.00,0,0.292875,16,10
9,4,78.00,88.00,1,0.291997,2,0
10,20,-103.00,-143.00,0,0.291121,16,9
11,20,-126.00,-86.00,0,0.300000,16,9
12,1,50.00,50.00,1,0.299100,0,0
13,20,-130.00,-160.00,0,0.298203,18,8
14,20,10.00,-20.00,0,0.297308,10,5
15,20,-120.00,-109.00,0,0.296416,18,11
16,20,-105.00,-105.00,0,0.295527,17,10
17,20,-120.00,-106.00,0,0.294640,18,12
18,20,50.00,-62.00,0,0.293756,11,5
19,20,-150.00,-89.00,0,0.292875,17,7
20,20,-103.00,-143.00,0,0.291997,18,6
21,20,-95.00,-185.00,0,0.291121,17,14
22,20,-125.00,-155.00,0,0.300000,17,9
23,6,70.00,-20.00,1,0.299100,3,3
24,20,-70.00,0.00,0,0.298203,13,11
25,20,-155.00,-145.00,0,0.297308,17,10
26,20,-135.00,-74.00,0,0.296416,16,10
27,0,0.00,0.00,1,0.295527,0,0
28,11,53.00,53.00,1,0.294640,4,7
29,20,-140.00,-160.00,0,0.293756,18,13
30,20,-42.00,-82.00,0,0.292875,13,11
31,20,-155.00,-155.00,0,0.291997,19,11
32,20,-8.00,-180.00,0,0.291121,16,10
33,20,-102.00,10.00,0,0.290247,14,9
34,20,-84.00,-74.00,0,0.289376,12,2
35,20,-150.00,-150.00,0,0.288508,16,13
36,20,-145.00,-13.00,0,0.287643,16,9
37,20,-15.00,-135.00,0,0.286780,15,10
38,5,82.00,72.00,1,0.285920,2,3
39,20,-130.00,-120.00,0,0.285062,18,10
40,20,-49.00,-109.00,0,0.284207,17,8
41,20,-145.00,-155.00,0,0.283354,17,9
42,0,0.00,0.00,1,0.282504,0,0
43,20,-160.00,-150.00,0,0.281656,16,11
44,20,-9.00,-19.00,0,0.280811,11,7
45,20,-145.00,-135.00,0,0.279969,17,12
46,20,-155.00,-23.00,0,0.279129,17,13
47,20,-93.00,-133.00,0,0.278292,18,5
48,3,89.00,99.00,1,0.277457,1,1
49,20,-135.00,-145.00,0,0.276624,15,11
50,20,-97.00,-37.00,0,0.275795,18,12
51,20,-145.00,-125.00,0,0.274967,17,13
52,20,-125.00,-145.00,0,0.274142,19,12
53,1,50.00,50.00,1,0.273320,0,0
54,20,12.00,12.00,0,0.272500,10,1
55,20,-150.00,-130.00,0,0.271682,18,11
56,20,-130.00,-30.00,0,0.270867,15,13
57,20,-67.00,-57.00,0,0.270055,16,10
58,2,100.00,100.00,1,0.269245,0,0
59,20,-145.00,-125.00,0,0.268437,17,10
60,20,-89.00,-89.00,0,0.267632,17,14
61,20,-130.00,-140.00,0,0.266829,16,12
62,20,-160.00,-140.00,0,0.266028,18,9
63,20,-58.00,-130.00,0,0.265230,14,13
64,20,-17.00,-37.00,0,0.264434,10,3
65,20,-145.00,-165.00,0,0.263641,17,12
66,20,-155.00,9.00,0,0.262850,16,9
67,20,-150.00,-17.00,0,0.262062,16,9
68,5,89.00,99.00,1,0.261275,2,1
69,20,-160.00,-130.00,0,0.260492,16,14
70,20,-64.00,-64.00,0,0.259710,14,11
71,20,-135.00,-135.00,0,0.258931,15,13
72,20,-13.00,-125.00,0,0.258154,15,11
73,20,-160.00,-120.00,0,0.257380,18,10
74,20,-40.00,-30.00,0,0.256608,11,2
75,20,-125.00,-145.00,0,0.255838,17,14
76,20,-130.00,-39.00,0,0.255070,16,9
77,20,-140.00,-160.00,0,0.254305,18,10
78,2,100.00,100.00,1,0.253542,0,0
79,20,-145.00,-125.00,0,0.252781,17,10
80,20,11.00,-29.00,0,0.252023,12,6
81,20,-150.00,-140.00,0,0.251267,16,11
82,12,47.00,-19.00,1,0.250513,8,7
83,20,-140.00,-150.00,0,0.249762,16,15
84,20,-60.00,-60.00,0,0.249012,11,4
85,20,-140.00,-120.00,0,0.248265,16,10
86,20,-145.00,-3.00,0,0.247521,16,11
87,20,138.00,-23.00,0,0.246778,8,10
88,2,100.00,100.00,1,0.246038,0,0
89,20,-145.00,-115.00,0,0.245300,17,12
90,20,3.00,3.00,0,0.244564,13,2
91,20,-135.00,-145.00,0,0.243830,17,13
92,20,-125.00,-155.00,0,0.243099,19,11
93,20,-17.00,141.00,0,0.242369,6,14
94,20,-50.00,-40.00,0,0.241642,13,13
95,20,-120.00,-170.00,0,0.240917,16,14
96,20,-130.00,22.00,0,0.240194,15,7
97,20,-135.00,-145.00,0,0.239474,17,12
98,5,72.00,82.00,1,0.238755,2,3
99,20,-125.00,-155.00,0,0.238039,17,11
100,20,-24.00,-24.00,0,0.237325,12,1
101,20,-140.00,-140.00,0,0.236613,18,11
102,20,22.00,138.00,0,0.235903,4,12
103,0,0.00,0.00,1,0.235196,0,0
104,20,47.00,27.00,0,0.234490,10,4
105,20,-150.00,-110.00,0,0.233786,18,9
106,20,-105.00,-23.00,0,0.233085,15,6
107,20,-105.00,15.00,0,0.232386,13,8
108,3,89.00,99.00,1,0.231689,1,1
109,20,-130.00,-140.00,0,0.230994,14,11
110,20,-16.00,-56.00,0,0.230301,13,1
111,20,-135.00,-155.00,0,0.229610,15,12
112,20,-170.00,-160.00,0,0.228921,16,12
113,20,-145.00,-135.00,0,0.228234,17,10
114,20,-39.00,-19.00,0,0.227549,13,4
115,20,-120.00,-160.00,0,0.226867,18,12
116,20,-115.00,-55.00,0,0.226186,16,5
117,20,39.00,39.00,0,0.225508,10,1
118,3,89.00,89.00,1,0.224831,1,1
119,20,-140.00,-140.00,0,0.224157,18,13
120,20,-60.00,-70.00,0,0.223484,13,5
121,20,-155.00,-155.00,0,0.222814,19,10
122,20,-110.00,-7.00,0,0.222145,14,7
123,20,-24.00,-34.00,0,0.221479,12,2
124,20,52.00,42.00,0,0.220814,10,2
125,20,-140.00,-120.00,0,0.220152,16,10
126,20,-85.00,35.00,0,0.219492,13,3
127,20,-89.00,-130.00,0,0.218833,15,14
128,2,100.00,100.00,1,0.218177,0,0
129,20,-140.00,-150.00,0,0.217522,18,12
130,20,27.00,27.00,0,0.216869,11,2
131,20,-150.00,-120.00,0,0.216219,14,12
132,20,-110.00,-140.00,0,0.215570,16,11
133,20,5.00,-150.00,0,0.214923,16,7
134,20,50.00,50.00,0,0.214279,8,2
135,20,-120.00,-140.00,0,0.213636,18,11
136,20,-100.00,32.00,0,0.212995,15,5
137,0,0.00,0.00,1,0.212356,0,0
138,2,100.00,100.00,1,0.211719,0,0
139,20,-155.00,-115.00,0,0.211084,17,12
140,20,-51.00,-41.00,0,0.210450,12,3
141,20,-110.00,-150.00,0,0.209819,18,13
142,20,-109.00,-119.00,0,0.209190,13,5
143,20,17.00,137.00,0,0.208562,5,12
144,20,81.00,61.00,0,0.207936,10,2
145,20,-145.00,-125.00,0,0.207313,15,12
146,20,-115.00,-12.00,0,0.206691,15,2
147,5,31.00,36.00,1,0.206071,3,3
148,2,100.00,100.00,1,0.205452,0,0
149,20,-155.00,-135.00,0,0.204836,17,11
150,20,-26.00,-56.00,0,0.204222,11,3
151,20,-140.00,-120.00,0,0.203609,18,10
152,20,3.00,113.00,0,0.202998,4,17
153,20,21.00,126.00,0,0.202389,0,19
154,20,20.00,50.00,0,0.201782,11,2
155,20,-135.00,-145.00,0,0.201177,17,10
