StateIndex,SetPlugZ1=OFF,SetPlugZ1=ON,SetSpotlight=OFF,SetSpotlight=ON,SetZ1Blinds=OFF,SetZ1Blinds=ON,SetZ1Light=OFF,SetZ1Light=ON,SetZ2Blinds=OFF,SetZ2Blinds=ON,SetZ2Light=OFF,SetZ2Light=ON,DO_NOTHING
3024,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.09,0.00,0.00,0.00,0.00
3025,0.00,0.00,0.00,0.00,-0.35,0.00,0.00,0.00,22.70,0.00,0.00,0.00,0.00
3040,0.00,0.00,-0.35,0.00,0.00,0.26,0.00,0.00,0.60,0.00,0.00,11.59,0.00
3041,0.00,0.00,0.00,0.00,0.00,-0.35,0.00,0.00,0.00,0.00,0.00,8.42,-0.10
3056,-0.35,0.00,0.25,0.00,0.00,-0.21,-0.35,0.79,0.00,2.69,-14.27,14.11,0.00
3057,0.00,0.00,0.00,62.79,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
3716,0.00,0.00,-0.35,0.00,0.00,0.00,0.00,9.16,-0.35,0.27,-0.35,0.00,0.00
3717,0.00,0.00,0.00,102.50,8.00,0.16,-16.85,9.36,0.00,0.00,12.20,10.25,9.04
3718,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.35,0.00,0.00,48.03,-0.10
3719,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,62.79,0.00,0.00,0.00
3732,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.35,-0.35,53.47,0.00
3733,0.00,0.00,0.58,0.00,0.00,0.00,0.00,0.00,0.00,-0.35,0.00,73.55,-0.10
3748,0.00,0.00,-0.38,0.00,0.00,0.00,-7.71,6.93,0.00,0.00,0.00,0.00,-0.10
3749,0.00,0.00,0.00,0.00,38.32,0.00,-12.18,0.00,0.00,0.00,0.00,0.00,0.00
3764,0.00,0.00,-0.35,0.00,0.00,8.42,0.00,0.44,0.00,0.00,0.00,0.00,0.00
3765,0.00,0.00,0.00,0.00,0.00,0.00,-9.82,0.00,0.00,0.00,-0.35,66.76,0.00
