DefectComponent,DetectEpisode,ReconvergeEpisode,RecoveryEpisodes,SecondaryDetectEpisode,RecoveredGoalRate,NominalGoal,BestEffortRank,RankShortfall,DegradedMode,BlacklistEvents,DetectorVersion,ProtocolVersion
http://example.org/was#SetZ1Blinds,6,115,109,-1,0.7500,3,3,0,0,http://example.org/was#SetZ1Blinds@6,fault-detector-v2,phase2-v2
