profile,mode,n_seeds,goal_rate_mean,goal_rate_ci_lo,goal_rate_ci_hi,avg_steps_mean,avg_steps_ci_lo,avg_steps_ci_hi,avg_dev_mean,avg_dev_ci_lo,avg_dev_ci_hi,avg_energy_mean,avg_energy_ci_lo,avg_energy_ci_hi,avg_wasted_mean,avg_wasted_ci_lo,avg_wasted_ci_hi,avg_cycling_mean,avg_cycling_ci_lo,avg_cycling_ci_hi,avg_redundant_mean,avg_redundant_ci_lo,avg_redundant_ci_hi
lab1,ql_false,10,1.0,1.0,1.0,0.5,0.5,0.5,1.125,1.125,1.125,4.342499999999999,4.299999999999999,4.382499999999999,0.47750000000000004,0.465,0.49000000000000005,0.0,0.0,0.0,0.47750000000000004,0.465,0.49000000000000005
lab1,ql_true,10,1.0,1.0,1.0,0.5,0.5,0.5,1.125,1.125,1.125,4.3774999999999995,4.335,4.42,0.4725,0.44749999999999995,0.49000000000000005,0.0,0.0,0.0,0.4725,0.44749999999999995,0.49000000000000005
lab1,rule_based,10,1.0,1.0,1.0,0.5,0.5,0.5,1.125,1.125,1.125,4.3875,4.31,4.48,0.4750000000000001,0.4625,0.4875,0.0,0.0,0.0,0.4750000000000001,0.4625,0.4875
lab2,ql_false,10,0.98125,0.9625,1.0,1.65,1.31875,2.0064062499999977,5.39375,4.375,6.50625,10.9325,10.16621875,11.793781249999999,1.5937499999999998,1.2624687499999998,1.9575,0.60625,0.4875,0.7375,2.2,1.8049999999999997,2.5962500000000004
lab2,ql_true,10,1.0,1.0,1.0,1.1625,1.10625,1.21875,3.89375,3.75625,4.04375,9.866249999999999,9.662499999999998,10.091249999999999,1.1099999999999999,1.0550000000000002,1.1699999999999997,0.475,0.41875,0.53125,1.585,1.475,1.70125
lab2,rule_based,10,1.0,1.0,1.0,0.9375,0.9375,0.9375,3.4375,3.4375,3.4375,9.81625,9.711250000000001,9.91875,0.8787499999999999,0.8600000000000001,0.8987499999999999,0.25,0.25,0.25,1.12875,1.11,1.14875
lab3,ql_false,10,0.9875,0.96875,1.0,1.11875,0.83125,1.50625,2.725,2.34375,3.2,12.7425,12.24375,13.4225,1.0725,0.7775000000000001,1.4700000000000002,0.31875,0.2625,0.375,1.3912499999999999,1.0475,1.8212499999999998
lab3,ql_true,10,1.0,1.0,1.0,0.9,0.8625,0.9375,2.7,2.55,2.825,13.178749999999999,13.02,13.32875,0.8524999999999998,0.81375,0.8875,0.3375,0.3,0.375,1.19,1.11375,1.2575312499999995
lab3,rule_based,10,1.0,1.0,1.0,0.8125,0.8125,0.8125,2.125,2.125,2.125,12.211250000000001,12.0725,12.36375,0.74875,0.7275000000000001,0.76625,0.25,0.25,0.25,0.99875,0.9775000000000003,1.0162499999999999
