StateIndex,SetPlugZ1=OFF,SetPlugZ1=ON,SetSpotlight=OFF,SetSpotlight=ON,SetZ1Blinds=OFF,SetZ1Blinds=ON,SetZ1Light=OFF,SetZ1Light=ON,SetZ2Blinds=OFF,SetZ2Blinds=ON,SetZ2Light=OFF,SetZ2Light=ON,DO_NOTHING
156,0.00,-100.00,0.00,-100.00,-100.00,-100.00,0.00,-100.00,0.00,-100.00,-100.00,22.50,0.00
157,0.00,-100.00,0.00,-100.00,-100.00,22.50,0.00,-100.00,0.00,-100.00,-100.00,22.50,0.00
158,0.00,-100.00,0.00,-100.00,-100.00,22.50,0.00,-100.00,0.00,-100.00,-100.00,22.50,0.00
159,0.00,-100.00,0.00,-100.00,-100.00,22.50,0.00,-100.00,0.00,-100.00,-100.00,22.50,0.00
160,-100.00,22.50,-100.00,97.13,0.00,-100.00,0.00,-100.00,-100.00,-100.00,-100.00,22.50,0.00
161,-100.00,22.50,-100.00,45.00,0.00,-100.00,0.00,-100.00,-100.00,22.50,-100.00,22.50,0.00
162,-100.00,22.50,-100.00,45.00,0.00,-100.00,0.00,-100.00,-100.00,22.50,-100.00,22.50,0.00
163,-100.00,22.50,-100.00,45.00,0.00,-100.00,0.00,-100.00,-100.00,22.50,-100.00,22.50,0.00
164,0.00,-100.00,-100.00,45.00,0.00,-100.00,0.00,-100.00,-100.00,-100.00,-100.00,22.50,0.00
165,0.00,-100.00,-100.00,45.00,0.00,-100.00,0.00,-100.00,-100.00,22.50,-100.00,22.50,0.00
166,0.00,-100.00,-100.00,45.00,0.00,-100.00,0.00,-100.00,-100.00,22.50,-100.00,22.50,0.00
167,0.00,-100.00,-100.00,45.00,0.00,-100.00,0.00,-100.00,-100.00,22.50,-100.00,22.50,0.00
168,-100.00,22.50,0.00,-100.00,0.00,-100.00,0.00,-100.00,-100.00,-100.00,-100.00,22.50,0.00
169,-100.00,22.50,0.00,-100.00,0.00,-100.00,0.00,-100.00,-100.00,22.50,-100.00,22.50,0.00
170,-100.00,22.50,0.00,-100.00,0.00,-100.00,0.00,-100.00,-100.00,22.50,-100.00,22.50,0.00
171,-100.00,22.50,0.00,-100.00,0.00,-100.00,0.00,-100.00,-100.00,22.50,-100.00,22.50,0.00
172,0.00,-100.00,0.00,-100.00,0.00,-100.00,0.00,-100.00,-100.00,-100.00,-100.00,22.50,0.00
173,0.00,-100.00,0.00,-100.00,0.00,-100.00,0.00,-100.00,-100.00,22.50,-100.00,22.50,0.00
174,0.00,-100.00,0.00,-100.00,0.00,-100.00,0.00,-100.00,-100.00,22.50,-100.00,22.50,0.00
175,0.00,-100.00,0.00,-100.00,0.00,-100.00,0.00,-100.00,-100.00,22.50,-100.00,22.50,0.00
