StateIndex,SetSpotlight=OFF,SetSpotlight=ON,SetZ1Blinds=OFF,SetZ1Blinds=ON,SetZ1Eff=OFF,SetZ1Eff=ON,SetZ1Ineff=OFF,SetZ1Ineff=ON,SetZ2Blinds=OFF,SetZ2Blinds=ON,SetZ2Eff=OFF,SetZ2Eff=ON,SetZ2Ineff=OFF,SetZ2Ineff=ON,DO_NOTHING
0,-27.22,262.00,-83.02,-71.53,-100.00,45.35,-73.75,35.10,-54.06,-85.35,-80.93,22.50,-100.00,45.21,0.00
1,-100.00,217.54,-70.99,32.50,-100.00,41.88,-100.00,35.18,-82.70,28.15,-100.00,22.50,-69.63,38.00,27.66
2,-100.00,262.00,-75.92,22.50,-75.92,22.50,-100.00,22.50,-100.00,22.50,-100.00,34.46,-100.00,22.50,0.00
3,-100.00,84.98,-100.00,22.50,-100.00,22.50,-100.00,22.50,-100.00,22.50,-100.00,22.50,-100.00,22.50,0.00
4,0.00,-100.00,-100.00,-100.00,-100.00,22.50,-100.00,22.50,-100.00,-100.00,-100.00,22.50,-100.00,22.50,0.00
5,0.00,-100.00,-100.00,22.50,-100.00,22.50,-100.00,22.50,-100.00,22.50,-100.00,22.50,-100.00,22.50,0.00
6,0.00,-100.00,-100.00,22.50,-100.00,22.50,-100.00,22.50,-100.00,22.50,-100.00,22.50,-100.00,22.50,0.00
7,0.00,-100.00,-100.00,22.50,-100.00,22.50,-100.00,22.50,-100.00,22.50,-100.00,22.50,-100.00,22.50,0.00
8,-100.00,91.15,-100.00,-100.00,-100.00,22.50,-100.00,22.50,0.00,-100.00,-86.52,22.50,-100.00,22.50,0.00
9,-100.00,45.00,-100.00,22.50,-100.00,22.50,-100.00,22.50,0.00,-100.00,-100.00,22.50,-100.00,22.50,0.00
10,-100.00,45.00,-100.00,22.50,-100.00,22.50,-100.00,22.50,0.00,-100.00,-100.00,22.50,-100.00,22.50,0.00
11,-100.00,45.00,-100.00,22.50,-100.00,22.50,-100.00,22.50,0.00,-100.00,-100.00,22.50,-100.00,22.50,0.00
12,0.00,-100.00,-100.00,-100.00,-100.00,22.50,-100.00,22.50,0.00,-100.00,-100.00,22.50,-100.00,22.50,0.00
13,0.00,-100.00,-100.00,22.50,-100.00,22.50,-100.00,22.50,0.00,-100.00,-100.00,22.50,-100.00,22.50,0.00
14,0.00,-100.00,-100.00,22.50,-100.00,22.50,-100.00,22.50,0.00,-100.00,-100.00,22.50,-100.00,22.50,0.00
15,0.00,-100.00,-100.00,22.50,-100.00,22.50,-100.00,22.50,0.00,-100.00,-100.00,22.50,-100.00,22.50,0.00
16,-100.00,93.42,0.00,-100.00,-100.00,22.50,-100.00,22.50,-100.00,-100.00,-100.00,22.50,-100.00,22.50,0.00
17,-100.00,45.00,0.00,-100.00,-100.00,22.50,-100.00,22.50,-100.00,22.50,-100.00,22.50,-100.00,22.50,0.00
18,-100.00,45.00,0.00,-100.00,-100.00,22.50,-100.00,22.50,-100.00,22.50,-100.00,22.50,-100.00,22.50,0.00
19,-100.00,45.00,0.00,-100.00,-100.00,22.50,-100.00,22.50,-100.00,22.50,-100.00,22.50,-100.00,22.50,0.00
20,0.00,-100.00,0.00,-100.00,-100.00,22.50,-100.00,22.50,-100.00,-100.00,-100.00,22.50,-100.00,22.50,0.00
21,0.00,-100.00,0.00,-100.00,-100.00,22.50,-100.00,22.50,-100.00,22.50,-100.00,22.50,-100.00,22.50,0.00
22,0.00,-100.00,0.00,-100.00,-100.00,22.50,-100.00,22.50,-100.00,22.50,-100.00,22.50,-100.00,22.50,0.00
23,0.00,-100.00,0.00,-100.00,-100.00,22.50,-100.00,22.50,-100.00,22.50,-100.00,22.50,-100.00,22.50,0.00
24,-100.00,82.69,0.00,-100.00,-100.00,22.50,-100.00,22.50,0.00,-100.00,-100.00,22.50,-100.00,22.50,0.00
25,-100.00,45.00,0.00,-100.00,-100.00,22.50,-100.00,22.50,0.00,-100.00,-100.00,22.50,-100.00,22.50,0.00
26,-100.00,45.00,0.00,-100.00,-100.00,22.50,-100.00,22.50,0.00,-100.00,-100.00,22.50,-100.00,22.50,0.00
27,-100.00,45.00,0.00,-100.00,-100.00,22.50,-100.00,22.50,0.00,-100.00,-100.00,22.50,-100.00,22.50,0.00
28,0.00,-100.00,0.00,-100.00,-100.00,22.50,-100.00,22.50,0.00,-100.00,-100.00,22.50,-100.00,22.50,0.00
29,0.00,-100.00,0.00,-100.00,-100.00,22.50,-100.00,22.50,0.00,-100.00,-100.00,22.50,-100.00,22.50,0.00
30,0.00,-100.00,0.00,-100.00,-100.00,22.50,-100.00,22.50,0.00,-100.00,-100.00,22.50,-100.00,22.50,0.00
31,0.00,-100.00,0.00,-100.00,-100.00,22.50,-100.00,22.50,0.00,-100.00,-100.00,22.50,-100.00,22.50,0.00
32,-100.00,45.00,-100.00,-100.00,-100.00,22.50,-100.00,22.50,-100.00,-100.00,-100.00,22.50,0.00,-100.00,0.00
33,-100.00,45.00,-100.00,22.50,-100.00,22.50,-100.00,22.50,-100.00,22.50,-100.00,22.50,0.00,-100.00,0.00
34,-100.00,45.00,-100.00,22.50,-100.00,22.50,-100.00,22.50,-100.00,22.50,-100.00,22.50,0.00,-100.00,0.00
35,-100.00,45.00,-100.00,22.50,-100.00,22.50,-100.00,22.50,-100.00,22.50,-100.00,22.50,0.00,-100.00,0.00
36,0.00,-100.00,-100.00,-100.00,-100.00,22.50,-100.00,22.50,-100.00,-100.00,-100.00,22.50,0.00,-100.00,0.00
37,0.00,-100.00,-100.00,22.50,-100.00,22.50,-100.00,22.50,-100.00,22.50,-100.00,22.50,0.00,-100.00,0.00
38,0.00,-100.00,-100.00,22.50,-100.00,22.50,-100.00,22.50,-100.00,22.50,-100.00,22.50,0.00,-100.00,0.00
39,0.00,-100.00,-100.00,22.50,-100.00,22.50,-100.00,22.50,-100.00,22.50,-100.00,22.50,0.00,-100.00,0.00
40,-100.00,45.00,-100.00,-100.00,-100.00,22.50,-100.00,22.50,0.00,-100.00,-100.00,22.50,0.00,-100.00,0.00
41,-100.00,45.00,-100.00,22.50,-100.00,22.50,-100.00,22.50,0.00,-100.00,-100.00,22.50,0.00,-100.00,0.00
42,-100.00,45.00,-100.00,22.50,-100.00,22.50,-100.00,22.50,0.00,-100.00,-100.00,22.50,0.00,-100.00,0.00
43,-100.00,45.00,-100.00,22.50,-100.00,22.50,-100.00,22.50,0.00,-100.00,-100.00,22.50,0.00,-100.00,0.00
44,0.00,-100.00,-100.00,-100.00,-100.00,22.50,-100.00,22.50,0.00,-100.00,-100.00,22.50,0.00,-100.00,0.00
45,0.00,-100.00,-100.00,22.50,-100.00,22.50,-100.00,22.50,0.00,-100.00,-100.00,22.50,0.00,-100.00,0.00
46,0.00,-100.00,-100.00,22.50,-100.00,22.50,-100.00,22.50,0.00,-100.00,-100.00,22.50,0.00,-100.00,0.00
47,0.00,-100.00,-100.00,22.50,-100.00,22.50,-100.00,22.50,0.00,-100.00,-100.00,22.50,0.00,-100.00,0.00
48,-100.00,45.00,0.00,-100.00,-100.00,22.50,-100.00,22.50,-100.00,-100.00,-100.00,22.50,0.00,-100.00,0.00
49,-100.00,45.00,0.00,-100.00,-100.00,22.50,-100.00,22.50,-100.00,22.50,-100.00,22.50,0.00,-100.00,0.00
50,-100.00,45.00,0.00,-100.00,-100.00,22.50,-100.00,22.50,-100.00,22.50,-100.00,22.50,0.00,-100.00,0.00
51,-100.00,45.00,0.00,-100.00,-100.00,22.50,-100.00,22.50,-100.00,22.50,-100.00,22.50,0.00,-100.00,0.00
52,0.00,-100.00,0.00,-100.00,-100.00,22.50,-100.00,22.50,-100.00,-100.00,-100.00,22.50,0.00,-100.00,0.00
53,0.00,-100.00,0.00,-100.00,-100.00,22.50,-100.00,22.50,-100.00,22.50,-100.00,22.50,0.00,-100.00,0.00
54,0.00,-100.00,0.00,-100.00,-100.00,22.50,-100.00,22.50,-100.00,22.50,-100.00,22.50,0.00,-100.00,0.00
55,0.00,-100.00,0.00,-100.00,-100.00,22.50,-100.00,22.50,-100.00,22.50,-100.00,22.50,0.00,-100.00,0.00
56,-100.00,45.00,0.00,-100.00,-100.00,22.50,-100.00,22.50,0.00,-100.00,-100.00,22.50,0.00,-100.00,0.00
57,-100.00,45.00,0.00,-100.00,-100.00,22.50,-100.00,22.50,0.00,-100.00,-100.00,22.50,0.00,-100.00,0.00
58,-100.00,45.00,0.00,-100.00,-100.00,22.50,-100.00,22.50,0.00,-100.00,-100.00,22.50,0.00,-100.00,0.00
59,-100.00,45.00,0.00,-100.00,-100.00,22.50,-100.00,22.50,0.00,-100.00,-100.00,22.50,0.00,-100.00,0.00
60,0.00,-100.00,0.00,-100.00,-100.00,22.50,-100.00,22.50,0.00,-100.00,-100.00,22.50,0.00,-100.00,0.00
61,0.00,-100.00,0.00,-100.00,-100.00,22.50,-100.00,22.50,0.00,-100.00,-100.00,22.50,0.00,-100.00,0.00
62,0.00,-100.00,0.00,-100.00,-100.00,22.50,-100.00,22.50,0.00,-100.00,-100.00,22.50,0.00,-100.00,0.00
63,0.00,-100.00,0.00,-100.00,-100.00,22.50,-100.00,22.50,0.00,-100.00,-100.00,22.50,0.00,-100.00,0.00
64,-100.00,45.00,-100.00,-100.00,-100.00,22.50,-100.00,22.50,-100.00,-100.00,0.00,-100.00,-100.00,22.50,0.00
65,-100.00,45.00,-100.00,22.50,-100.00,22.50,-100.00,22.50,-100.00,22.50,0.00,-100.00,-100.00,22.50,0.00
66,-100.00,45.00,-100.00,22.50,-100.00,22.50,-100.00,22.50,-100.00,22.50,0.00,-100.00,-100.00,22.50,0.00
67,-100.00,45.00,-100.00,22.50,-100.00,22.50,-100.00,22.50,-100.00,22.50,0.00,-100.00,-100.00,22.50,0.00
68,0.00,-100.00,-100.00,-100.00,-100.00,22.50,-100.00,22.50,-100.00,-100.00,0.00,-100.00,-100.00,22.50,0.00
69,0.00,-100.00,-100.00,22.50,-100.00,22.50,-100.00,22.50,-100.00,22.50,0.00,-100.00,-100.00,22.50,0.00
70,0.00,-100.00,-100.00,22.50,-100.00,22.50,-100.00,22.50,-100.00,22.50,0.00,-100.00,-100.00,22.50,0.00
71,0.00,-100.00,-100.00,22.50,-100.00,22.50,-100.00,22.50,-100.00,22.50,0.00,-100.00,-100.00,22.50,0.00
72,-100.00,45.00,-100.00,-100.00,-100.00,22.50,-100.00,22.50,0.00,-100.00,0.00,-100.00,-100.00,22.50,0.00
73,-100.00,45.00,-100.00,22.50,-100.00,22.50,-100.00,22.50,0.00,-100.00,0.00,-100.00,-100.00,22.50,0.00
74,-100.00,45.00,-100.00,22.50,-100.00,22.50,-100.00,22.50,0.00,-100.00,0.00,-100.00,-100.00,22.50,0.00
75,-100.00,45.00,-100.00,22.50,-100.00,22.50,-100.00,22.50,0.00,-100.00,0.00,-100.00,-100.00,22.50,0.00
76,0.00,-100.00,-100.00,-100.00,-100.00,22.50,-100.00,22.50,0.00,-100.00,0.00,-100.00,-100.00,22.50,0.00
77,0.00,-100.00,-100.00,22.50,-100.00,22.50,-100.00,22.50,0.00,-100.00,0.00,-100.00,-100.00,22.50,0.00
78,0.00,-100.00,-100.00,22.50,-100.00,22.50,-100.00,22.50,0.00,-100.00,0.00,-100.00,-100.00,22.50,0.00
79,0.00,-100.00,-100.00,22.50,-100.00,22.50,-100.00,22.50,0.00,-100.00,0.00,-100.00,-100.00,22.50,0.00
80,-100.00,45.00,0.00,-100.00,-100.00,22.50,-100.00,22.50,-100.00,-100.00,0.00,-100.00,-100.00,22.50,0.00
81,-100.00,45.00,0.00,-100.00,-100.00,22.50,-100.00,22.50,-100.00,22.50,0.00,-100.00,-100.00,22.50,0.00
82,-100.00,45.00,0.00,-100.00,-100.00,22.50,-100.00,22.50,-100.00,22.50,0.00,-100.00,-100.00,22.50,0.00
83,-100.00,45.00,0.00,-100.00,-100.00,22.50,-100.00,22.50,-100.00,22.50,0.00,-100.00,-100.00,22.50,0.00
84,0.00,-100.00,0.00,-100.00,-100.00,22.50,-100.00,22.50,-100.00,-100.00,0.00,-100.00,-100.00,22.50,0.00
85,0.00,-100.00,0.00,-100.00,-100.00,22.50,-100.00,22.50,-100.00,22.50,0.00,-100.00,-100.00,22.50,0.00
86,0.00,-100.00,0.00,-100.00,-100.00,22.50,-100.00,22.50,-100.00,22.50,0.00,-100.00,-100.00,22.50,0.00
87,0.00,-100.00,0.00,-100.00,-100.00,22.50,-100.00,22.50,-100.00,22.50,0.00,-100.00,-100.00,22.50,0.00
88,-100.00,45.00,0.00,-100.00,-100.00,22.50,-100.00,22.50,0.00,-100.00,0.00,-100.00,-100.00,22.50,0.00
89,-100.00,45.00,0.00,-100.00,-100.00,22.50,-100.00,22.50,0.00,-100.00,0.00,-100.00,-100.00,22.50,0.00
90,-100.00,45.00,0.00,-100.00,-100.00,22.50,-100.00,22.50,0.00,-100.00,0.00,-100.00,-100.00,22.50,0.00
91,-100.00,45.00,0.00,-100.00,-100.00,22.50,-100.00,22.50,0.00,-100.00,0.00,-100.00,-100.00,22.50,0.00
92,0.00,-100.00,0.00,-100.00,-100.00,22.50,-100.00,22.50,0.00,-100.00,0.00,-100.00,-100.00,22.50,0.00
93,0.00,-100.00,0.00,-100.00,-100.00,22.50,-100.00,22.50,0.00,-100.00,0.00,-100.00,-100.00,22.50,0.00
94,0.00,-100.00,0.00,-100.00,-100.00,22.50,-100.00,22.50,0.00,-100.00,0.00,-100.00,-100.00,22.50,0.00
95,0.00,-100.00,0.00,-100.00,-100.00,22.50,-100.00,22.50,0.00,-100.00,0.00,-100.00,-100.00,22.50,0.00
96,-100.00,45.00,-100.00,-100.00,-100.00,22.50,-100.00,22.50,-100.00,-100.00,0.00,-100.00,0.00,-100.00,0.00
97,-100.00,45.00,-100.00,22.50,-100.00,22.50,-100.00,22.50,-100.00,22.50,0.00,-100.00,0.00,-100.00,0.00
98,-100.00,45.00,-100.00,22.50,-100.00,22.50,-100.00,22.50,-100.00,22.50,0.00,-100.00,0.00,-100.00,0.00
99,-100.00,45.00,-100.00,22.50,-100.00,22.50,-100.00,22.50,-100.00,22.50,0.00,-100.00,0.00,-100.00,0.00
100,0.00,-100.00,-100.00,-100.00,-100.00,22.50,-100.00,22.50,-100.00,-100.00,0.00,-100.00,0.00,-100.00,0.00
101,0.00,-100.00,-100.00,22.50,-100.00,22.50,-100.00,22.50,-100.00,22.50,0.00,-100.00,0.00,-100.00,0.00
102,0.00,-100.00,-100.00,22.50,-100.00,22.50,-100.00,22.50,-100.00,22.50,0.00,-100.00,0.00,-100.00,0.00
103,0.00,-100.00,-100.00,22.50,-100.00,22.50,-100.00,22.50,-100.00,22.50,0.00,-100.00,0.00,-100.00,0.00
104,-100.00,45.00,-100.00,-100.00,-100.00,22.50,-100.00,22.50,0.00,-100.00,0.00,-100.00,0.00,-100.00,0.00
105,-100.00,45.00,-100.00,22.50,-100.00,22.50,-100.00,22.50,0.00,-100.00,0.00,-100.00,0.00,-100.00,0.00
106,-100.00,45.00,-100.00,22.50,-100.00,22.50,-100.00,22.50,0.00,-100.00,0.00,-100.00,0.00,-100.00,0.00
107,-100.00,45.00,-100.00,22.50,-100.00,22.50,-100.00,22.50,0.00,-100.00,0.00,-100.00,0.00,-100.00,0.00
108,0.00,-100.00,-100.00,-100.00,-100.00,22.50,-100.00,22.50,0.00,-100.00,0.00,-100.00,0.00,-100.00,0.00
109,0.00,-100.00,-100.00,22.50,-100.00,22.50,-100.00,22.50,0.00,-100.00,0.00,-100.00,0.00,-100.00,0.00
110,0.00,-100.00,-100.00,22.50,-100.00,22.50,-100.00,22.50,0.00,-100.00,0.00,-100.00,0.00,-100.00,0.00
111,0.00,-100.00,-100.00,22.50,-100.00,22.50,-100.00,22.50,0.00,-100.00,0.00,-100.00,0.00,-100.00,0.00
112,-100.00,45.00,0.00,-100.00,-100.00,22.50,-100.00,22.50,-100.00,-100.00,0.00,-100.00,0.00,-100.00,0.00
113,-100.00,45.00,0.00,-100.00,-100.00,22.50,-100.00,22.50,-100.00,22.50,0.00,-100.00,0.00,-100.00,0.00
114,-100.00,45.00,0.00,-100.00,-100.00,22.50,-100.00,22.50,-100.00,22.50,0.00,-100.00,0.00,-100.00,0.00
115,-100.00,45.00,0.00,-100.00,-100.00,22.50,-100.00,22.50,-100.00,22.50,0.00,-100.00,0.00,-100.00,0.00
116,0.00,-100.00,0.00,-100.00,-100.00,22.50,-100.00,22.50,-100.00,-100.00,0.00,-100.00,0.00,-100.00,0.00
117,0.00,-100.00,0.00,-100.00,-100.00,22.50,-100.00,22.50,-100.00,22.50,0.00,-100.00,0.00,-100.00,0.00
118,0.00,-100.00,0.00,-100.00,-100.00,22.50,-100.00,22.50,-100.00,22.50,0.00,-100.00,0.00,-100.00,0.00
119,0.00,-100.00,0.00,-100.00,-100.00,22.50,-100.00,22.50,-100.00,22.50,0.00,-100.00,0.00,-100.00,0.00
120,-100.00,45.00,0.00,-100.00,-100.00,22.50,-100.00,22.50,0.00,-100.00,0.00,-100.00,0.00,-100.00,0.00
121,-100.00,45.00,0.00,-100.00,-100.00,22.50,-100.00,22.50,0.00,-100.00,0.00,-100.00,0.00,-100.00,0.00
122,-100.00,45.00,0.00,-100.00,-100.00,22.50,-100.00,22.50,0.00,-100.00,0.00,-100.00,0.00,-100.00,0.00
123,-100.00,45.00,0.00,-100.00,-100.00,22.50,-100.00,22.50,0.00,-100.00,0.00,-100.00,0.00,-100.00,0.00
124,0.00,-100.00,0.00,-100.00,-100.00,22.50,-100.00,22.50,0.00,-100.00,0.00,-100.00,0.00,-100.00,0.00
125,0.00,-100.00,0.00,-100.00,-100.00,22.50,-100.00,22.50,0.00,-100.00,0.00,-100.00,0.00,-100.00,0.00
126,0.00,-100.00,0.00,-100.00,-100.00,22.50,-100.00,22.50,0.00,-100.00,0.00,-100.00,0.00,-100.00,0.00
127,0.00,-100.00,0.00,-100.00,-100.00,22.50,-100.00,22.50,0.00,-100.00,0.00,-100.00,0.00,-100.00,0.00
128,-100.00,45.00,-100.00,-100.00,-100.00,22.50,0.00,-100.00,-100.00,-100.00,-100.00,22.50,-100.00,22.50,0.00
129,-100.00,45.00,-100.00,22.50,-100.00,22.50,0.00,-100.00,-100.00,22.50,-100.00,22.50,-100.00,22.50,0.00
130,-100.00,45.00,-100.00,22.50,-100.00,22.50,0.00,-100.00,-100.00,22.50,-100.00,22.50,-100.00,22.50,0.00
131,-100.00,45.00,-100.00,22.50,-100.00,22.50,0.00,-100.00,-100.00,22.50,-100.00,22.50,-100.00,22.50,0.00
132,0.00,-100.00,-100.00,-100.00,-100.00,22.50,0.00,-100.00,-100.00,-100.00,-100.00,22.50,-100.00,22.50,0.00
133,0.00,-100.00,-100.00,22.50,-100.00,22.50,0.00,-100.00,-100.00,22.50,-100.00,22.50,-100.00,22.50,0.00
134,0.00,-100.00,-100.00,22.50,-100.00,22.50,0.00,-100.00,-100.00,22.50,-100.00,22.50,-100.00,22.50,0.00
135,0.00,-100.00,-100.00,22.50,-100.00,22.50,0.00,-100.00,-100.00,22.50,-100.00,22.50,-100.00,22.50,0.00
136,-100.00,45.00,-100.00,-100.00,-100.00,22.50,0.00,-100.00,0.00,-100.00,-100.00,22.50,-100.00,22.50,0.00
137,-100.00,45.00,-100.00,22.50,-100.00,22.50,0.00,-100.00,0.00,-100.00,-100.00,22.50,-100.00,22.50,0.00
138,-100.00,45.00,-100.00,22.50,-100.00,22.50,0.00,-100.00,0.00,-100.00,-100.00,22.50,-100.00,22.50,0.00
139,-100.00,45.00,-100.00,22.50,-100.00,22.50,0.00,-100.00,0.00,-100.00,-100.00,22.50,-100.00,22.50,0.00
140,0.00,-100.00,-100.00,-100.00,-100.00,22.50,0.00,-100.00,0.00,-100.00,-100.00,22.50,-100.00,22.50,0.00
141,0.00,-100.00,-100.00,22.50,-100.00,22.50,0.00,-100.00,0.00,-100.00,-100.00,22.50,-100.00,22.50,0.00
142,0.00,-100.00,-100.00,22.50,-100.00,22.50,0.00,-100.00,0.00,-100.00,-100.00,22.50,-100.00,22.50,0.00
143,0.00,-100.00,-100.00,22.50,-100.00,22.50,0.00,-100.00,0.00,-100.00,-100.00,22.50,-100.00,22.50,0.00
144,-100.00,45.00,0.00,-100.00,-100.00,22.50,0.00,-100.00,-100.00,-100.00,-100.00,22.50,-100.00,22.50,0.00
145,-100.00,45.00,0.00,-100.00,-100.00,22.50,0.00,-100.00,-100.00,22.50,-100.00,22.50,-100.00,22.50,0.00
146,-100.00,45.00,0.00,-100.00,-100.00,22.50,0.00,-100.00,-100.00,22.50,-100.00,22.50,-100.00,22.50,0.00
147,-100.00,45.00,0.00,-100.00,-100.00,22.50,0.00,-100.00,-100.00,22.50,-100.00,22.50,-100.00,22.50,0.00
148,0.00,-100.00,0.00,-100.00,-100.00,22.50,0.00,-100.00,-100.00,-100.00,-100.00,22.50,-100.00,22.50,0.00
149,0.00,-100.00,0.00,-100.00,-100.00,22.50,0.00,-100.00,-100.00,22.50,-100.00,22.50,-100.00,22.50,0.00
150,0.00,-100.00,0.00,-100.00,-100.00,22.50,0.00,-100.00,-100.00,22.50,-100.00,22.50,-100.00,22.50,0.00
151,0.00,-100.00,0.00,-100.00,-100.00,22.50,0.00,-100.00,-100.00,22.50,-100.00,22.50,-100.00,22.50,0.00
152,-100.00,45.00,0.00,-100.00,-100.00,22.50,0.00,-100.00,0.00,-100.00,-100.00,22.50,-100.00,22.50,0.00
153,-100.00,45.00,0.00,-100.00,-100.00,22.50,0.00,-100.00,0.00,-100.00,-100.00,22.50,-100.00,22.50,0.00
154,-100.00,45.00,0.00,-100.00,-100.00,22.50,0.00,-100.00,0.00,-100.00,-100.00,22.50,-100.00,22.50,0.00
155,-100.00,45.00,0.00,-100.00,-100.00,22.50,0.00,-100.00,0.00,-100.00,-100.00,22.50,-100.00,22.50,0.00
156,0.00,-100.00,0.00,-100.00,-100.00,22.50,0.00,-100.00,0.00,-100.00,-100.00,22.50,-100.00,22.50,0.00
157,0.00,-100.00,0.00,-100.00,-100.00,22.50,0.00,-100.00,0.00,-100.00,-100.00,22.50,-100.00,22.50,0.00
158,0.00,-100.00,0.00,-100.00,-100.00,22.50,0.00,-100.00,0.00,-100.00,-100.00,22.50,-100.00,22.50,0.00
159,0.00,-100.00,0.00,-100.00,-100.00,22.50,0.00,-100.00,0.00,-100.00,-100.00,22.50,-100.00,22.50,0.00
160,-100.00,45.00,-100.00,-100.00,-100.00,22.50,0.00,-100.00,-100.00,-100.00,-100.00,22.50,0.00,-100.00,0.00
161,-100.00,45.00,-100.00,22.50,-100.00,22.50,0.00,-100.00,-100.00,22.50,-100.00,22.50,0.00,-100.00,0.00
162,-100.00,45.00,-100.00,22.50,-100.00,22.50,0.00,-100.00,-100.00,22.50,-100.00,22.50,0.00,-100.00,0.00
163,-100.00,45.00,-100.00,22.50,-100.00,22.50,0.00,-100.00,-100.00,22.50,-100.00,22.50,0.00,-100.00,0.00
164,0.00,-100.00,-100.00,-100.00,-100.00,22.50,0.00,-100.00,-100.00,-100.00,-100.00,22.50,0.00,-100.00,0.00
165,0.00,-100.00,-100.00,22.50,-100.00,22.50,0.00,-100.00,-100.00,22.50,-100.00,22.50,0.00,-100.00,0.00
166,0.00,-100.00,-100.00,22.50,-100.00,22.50,0.00,-100.00,-100.00,22.50,-100.00,22.50,0.00,-100.00,0.00
167,0.00,-100.00,-100.00,22.50,-100.00,22.50,0.00,-100.00,-100.00,22.50,-100.00,22.50,0.00,-100.00,0.00
168,-100.00,45.00,-100.00,-100.00,-100.00,22.50,0.00,-100.00,0.00,-100.00,-100.00,22.50,0.00,-100.00,0.00
169,-100.00,45.00,-100.00,22.50,-100.00,22.50,0.00,-100.00,0.00,-100.00,-100.00,22.50,0.00,-100.00,0.00
170,-100.00,45.00,-100.00,22.50,-100.00,22.50,0.00,-100.00,0.00,-100.00,-100.00,22.50,0.00,-100.00,0.00
171,-100.00,45.00,-100.00,22.50,-100.00,22.50,0.00,-100.00,0.00,-100.00,-100.00,22.50,0.00,-100.00,0.00
172,0.00,-100.00,-100.00,-100.00,-100.00,22.50,0.00,-100.00,0.00,-100.00,-100.00,22.50,0.00,-100.00,0.00
173,0.00,-100.00,-100.00,22.50,-100.00,22.50,0.00,-100.00,0.00,-100.00,-100.00,22.50,0.00,-100.00,0.00
174,0.00,-100.00,-100.00,22.50,-100.00,22.50,0.00,-100.00,0.00,-100.00,-100.00,22.50,0.00,-100.00,0.00
175,0.00,-100.00,-100.00,22.50,-100.00,22.50,0.00,-100.00,0.00,-100.00,-100.00,22.50,0.00,-100.00,0.00
176,-100.00,45.00,0.00,-100.00,-100.00,22.50,0.00,-100.00,-100.00,-100.00,-100.00,22.50,0.00,-100.00,0.00
177,-100.00,45.00,0.00,-100.00,-100.00,22.50,0.00,-100.00,-100.00,22.50,-100.00,22.50,0.00,-100.00,0.00
178,-100.00,45.00,0.00,-100.00,-100.00,22.50,0.00,-100.00,-100.00,22.50,-100.00,22.50,0.00,-100.00,0.00
179,-100.00,45.00,0.00,-100.00,-100.00,22.50,0.00,-100.00,-100.00,22.50,-100.00,22.50,0.00,-100.00,0.00
180,0.00,-100.00,0.00,-100.00,-100.00,22.50,0.00,-100.00,-100.00,-100.00,-100.00,22.50,0.00,-100.00,0.00
181,0.00,-100.00,0.00,-100.00,-100.00,22.50,0.00,-100.00,-100.00,22.50,-100.00,22.50,0.00,-100.00,0.00
182,0.00,-100.00,0.00,-100.00,-100.00,22.50,0.00,-100.00,-100.00,22.50,-100.00,22.50,0.00,-100.00,0.00
183,0.00,-100.00,0.00,-100.00,-100.00,22.50,0.00,-100.00,-100.00,22.50,-100.00,22.50,0.00,-100.00,0.00
184,-100.00,45.00,0.00,-100.00,-100.00,22.50,0.00,-100.00,0.00,-100.00,-100.00,22.50,0.00,-100.00,0.00
185,-100.00,45.00,0.00,-100.00,-100.00,22.50,0.00,-100.00,0.00,-100.00,-100.00,22.50,0.00,-100.00,0.00
186,-100.00,45.00,0.00,-100.00,-100.00,22.50,0.00,-100.00,0.00,-100.00,-100.00,22.50,0.00,-100.00,0.00
187,-100.00,45.00,0.00,-100.00,-100.00,22.50,0.00,-100.00,0.00,-100.00,-100.00,22.50,0.00,-100.00,0.00
188,0.00,-100.00,0.00,-100.00,-100.00,22.50,0.00,-100.00,0.00,-100.00,-100.00,22.50,0.00,-100.00,0.00
189,0.00,-100.00,0.00,-100.00,-100.00,22.50,0.00,-100.00,0.00,-100.00,-100.00,22.50,0.00,-100.00,0.00
190,0.00,-100.00,0.00,-100.00,-100.00,22.50,0.00,-100.00,0.00,-100.00,-100.00,22.50,0.00,-100.00,0.00
191,0.00,-100.00,0.00,-100.00,-100.00,22.50,0.00,-100.00,0.00,-100.00,-100.00,22.50,0.00,-100.00,0.00
192,-100.00,45.00,-100.00,-100.00,-100.00,22.50,0.00,-100.00,-100.00,-100.00,0.00,-100.00,-100.00,22.50,0.00
193,-100.00,45.00,-100.00,22.50,-100.00,22.50,0.00,-100.00,-100.00,22.50,0.00,-100.00,-100.00,22.50,0.00
194,-100.00,45.00,-100.00,22.50,-100.00,22.50,0.00,-100.00,-100.00,22.50,0.00,-100.00,-100.00,22.50,0.00
195,-100.00,45.00,-100.00,22.50,-100.00,22.50,0.00,-100.00,-100.00,22.50,0.00,-100.00,-100.00,22.50,0.00
196,0.00,-100.00,-100.00,-100.00,-100.00,22.50,0.00,-100.00,-100.00,-100.00,0.00,-100.00,-100.00,22.50,0.00
197,0.00,-100.00,-100.00,22.50,-100.00,22.50,0.00,-100.00,-100.00,22.50,0.00,-100.00,-100.00,22.50,0.00
198,0.00,-100.00,-100.00,22.50,-100.00,22.50,0.00,-100.00,-100.00,22.50,0.00,-100.00,-100.00,22.50,0.00
