profile,mode,n_seeds,goal_rate_mean,goal_rate_ci_lo,goal_rate_ci_hi,avg_steps_mean,avg_steps_ci_lo,avg_steps_ci_hi,avg_dev_mean,avg_dev_ci_lo,avg_dev_ci_hi,avg_energy_mean,avg_energy_ci_lo,avg_energy_ci_hi,avg_wasted_mean,avg_wasted_ci_lo,avg_wasted_ci_hi
custom3,ql_false,9,0.0380952380952381,0.030952380952380946,0.046031746031746035,19.51904761904762,19.361904761904764,19.646825396825395,52.87936507936508,51.583333333333336,54.467460317460315,241.58174603174606,232.98492063492066,250.33265873015876,19.437301587301587,19.28888888888889,19.555555555555557
custom3,ql_true,9,0.21666666666666667,0.12698412698412698,0.30874999999999975,17.19761904761905,16.011111111111113,18.330972222222222,46.826190476190476,45.05313492063492,48.768293650793645,164.42380952380952,146.92579365079368,181.3786507936508,17.095238095238095,15.883313492063492,18.23888888888889
custom3,rule_based,8,0.17857142857142858,0.17857142857142858,0.17857142857142858,17.142857142857142,17.142857142857142,17.142857142857142,68.25,68.25,68.25,122.76428571428572,122.13660714285714,123.34642857142858,16.732142857142858,16.6875,16.777678571428574
custom5,ql_false,8,0.02589285714285714,0.016964285714285713,0.03660714285714285,19.64375,19.480357142857144,19.77767857142857,49.91875,48.42495535714286,51.47053571428572,298.1017857142857,286.57263392857146,309.1027232142857,19.574107142857144,19.409821428571426,19.710714285714285
custom5,ql_true,8,0.09196428571428572,0.07232142857142856,0.11875,18.586607142857144,18.177678571428572,18.891964285714288,41.51607142857143,40.52321428571429,42.31520089285715,224.13482142857143,217.48035714285714,230.23551339285711,18.483035714285712,18.057098214285713,18.80446428571429
custom5,rule_based,8,0.25,0.25,0.25,15.964285714285714,15.964285714285714,15.964285714285714,60.714285714285715,60.714285714285715,60.714285714285715,153.10089285714287,152.16607142857143,154.03839285714287,15.535714285714286,15.491964285714285,15.576785714285716
custom9,ql_false,8,0.10714285714285714,0.0875,0.12678571428571428,18.40625,18.116941964285715,18.68125,46.41875,44.70524553571428,47.65,153.25446428571428,148.24732142857144,158.26618303571428,18.34285714285714,18.056250000000002,18.61607142857143
custom9,ql_true,8,0.11071428571428571,0.08482142857142858,0.13482142857142856,18.185714285714287,17.763370535714284,18.62232142857143,54.93928571428572,52.99107142857143,56.65020089285714,107.21160714285715,102.94910714285714,111.61339285714286,18.070535714285715,17.652678571428574,18.50625
custom9,rule_based,8,0.25,0.25,0.25,15.642857142857142,15.642857142857142,15.642857142857142,70.07142857142857,70.07142857142857,70.07142857142857,77.83571428571429,77.35078125,78.26964285714286,15.21875,15.159821428571428,15.280357142857142
