profile,mode,n_seeds,goal_rate_mean,goal_rate_ci_lo,goal_rate_ci_hi,avg_steps_mean,avg_steps_ci_lo,avg_steps_ci_hi,avg_dev_mean,avg_dev_ci_lo,avg_dev_ci_hi,avg_energy_mean,avg_energy_ci_lo,avg_energy_ci_hi,avg_wasted_mean,avg_wasted_ci_lo,avg_wasted_ci_hi,avg_cycling_mean,avg_cycling_ci_lo,avg_cycling_ci_hi,avg_redundant_mean,avg_redundant_ci_lo,avg_redundant_ci_hi
lab2,ql_false,20,0.971875,0.95,0.990625,1.778125,1.4092968750000001,2.168828124999999,5.26875,4.481171875,6.106328124999999,11.227500000000001,10.545625,11.968140624999997,1.7087499999999998,1.335625,2.1087656249999998,0.61875,0.5,0.7625,2.3274999999999997,1.8943750000000001,2.810625
lab2,ql_true,20,1.0,1.0,1.0,1.140625,1.1,1.18125,3.83125,3.753125,3.909375,9.904375,9.75625,10.05875,1.075,1.0362500000000001,1.1162499999999997,0.453125,0.4125,0.49375,1.528125,1.450625,1.61
lab2,rule_based,20,1.0,1.0,1.0,0.9375,0.9375,0.9375,3.4375,3.4375,3.4375,9.934375,9.84375,10.023125,0.875,0.8668750000000001,0.883125,0.25,0.25,0.25,1.125,1.116875,1.1331250000000002
lab3,ql_false,20,0.978125,0.959375,0.99375,1.4625,1.171875,1.809375,2.9875,2.69375,3.325,14.475,13.393703125,15.841312499999997,1.410625,1.120625,1.7587656249999997,0.54375,0.4375,0.6875,1.954375,1.611875,2.3856406249999997
lab3,ql_true,20,0.965625,0.953125,0.978125,1.84375,1.59375,2.090625,3.525,3.25625,3.778125,17.07875,16.519359375,17.611874999999994,1.78,1.523125,2.0306249999999997,1.28125,1.03125,1.528125,3.0612500000000002,2.55375,3.558140625
lab3,rule_based,20,1.0,1.0,1.0,0.875,0.875,0.875,2.1875,2.1875,2.1875,12.89375,12.779984375,13.005624999999998,0.8018750000000001,0.7887500000000001,0.8150000000000001,0.3125,0.3125,0.3125,1.1143750000000001,1.1012499999999998,1.1275
