DefectComponent,DetectEpisode,ReconvergeEpisode,RecoveryEpisodes,SecondaryDetectEpisode,RecoveredGoalRate,NominalGoal,BestEffortRank,RankShortfall,DegradedMode,BlacklistEvents,DetectorVersion,ProtocolVersion
http://example.org/was#SetZ2Light,2,93,91,12,0.8000,3,2,1,1,http://example.org/was#SetZ2Light@2;http://example.org/was#SetZ1Light@12,fault-detector-v2,phase2-v2
