profile,metric,n_paired,ql_true_mean,ql_false_mean,mean_diff_true_minus_false,ci_lo,ci_hi,lower_is_better,p_bootstrap,p_wilcoxon,cliffs_delta,ql_true_better,q_bootstrap_bh,bh_family_m
lab4,goal_rate,20,1.0,0.976875,0.023125,0.009375,0.03937500000000001,False,0.0002,0.014058605323737277,0.35,True,0.00024000000000000003,6
lab4,energy_compliance,20,1.0,0.976875,0.023125,0.009375,0.03937500000000001,False,0.0002,0.014058605323737277,0.35,True,0.00024000000000000003,6
lab5,goal_rate,20,0.990625,0.975,0.015625,-0.003125,0.034375,False,0.1474,0.13166801602281422,0.2075,True,0.1474,6
lab5,energy_compliance,20,0.784375,0.683125,0.10124999999999999,0.065609375,0.138125,False,0.0,0.0009286427138582953,0.6875,True,0.0,6
lab5,mean_steady_power,20,1.1481249999999998,1.5393750000000002,-0.39125,-0.59875,-0.18312499999999998,True,0.0002,0.0037818674837961936,-0.4725,True,0.00024000000000000003,6
lab5,over_budget_rate,20,0.20791666666666667,0.29824404761904766,-0.09032738095238094,-0.13125074404761905,-0.05074181547619049,True,0.0,0.0009162324200301811,-0.6425,True,0.0,6
