StateIndex,SetSpotlight=OFF,SetSpotlight=ON,SetZ1Blinds=OFF,SetZ1Blinds=ON,SetZ1Eff=OFF,SetZ1Eff=ON,SetZ1Ineff=OFF,SetZ1Ineff=ON,SetZ2Blinds=OFF,SetZ2Blinds=ON,SetZ2Eff=OFF,SetZ2Eff=ON,SetZ2Ineff=OFF,SetZ2Ineff=ON,DO_NOTHING
7298,0.00,0.00,0.00,27.78,0.00,0.00,0.00,2.43,0.00,0.00,0.00,0.00,-0.33,0.00,0.00
7299,0.00,0.00,0.00,62.79,3.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
7305,-0.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.33,0.00,0.00,19.47,0.00,0.00,0.00
7312,0.00,0.00,0.00,4.03,0.00,0.00,-11.84,0.00,0.00,0.00,0.00,41.97,0.00,0.00,0.00
7313,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,41.97,0.00,0.00,0.00
7320,0.00,0.00,0.00,2.82,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
7321,0.00,0.00,1.08,0.00,6.85,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
7424,0.00,102.50,0.00,0.00,6.77,8.90,16.70,1.91,6.77,-0.35,5.31,10.25,8.88,10.25,8.96
7425,0.00,0.00,0.00,0.16,6.63,0.00,0.00,0.00,0.00,0.58,0.00,102.50,15.14,10.25,8.81
7427,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.25,0.00
7432,0.00,35.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
7433,0.00,0.00,0.46,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,53.47,0.00
7440,0.00,0.00,0.00,0.00,-12.99,0.00,0.00,2.35,-0.35,0.00,0.00,0.00,0.00,0.00,0.00
7441,0.00,0.00,19.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
7448,0.00,41.97,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.10
7449,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,27.78,0.00
7552,0.00,0.00,0.20,0.00,0.00,1.07,0.00,0.16,0.00,0.00,-0.66,53.47,0.00,0.00,0.00
7553,0.00,48.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.35,-0.35,0.00,0.00,0.00,0.00
7554,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.25,-0.35,10.25,0.00,0.00,0.00
7555,0.00,0.00,0.76,0.00,0.00,0.00,0.00,0.00,-0.35,0.00,0.00,0.00,0.00,10.25,0.00
7560,0.00,0.00,5.03,0.00,0.00,0.00,0.00,0.00,0.00,-0.35,0.00,0.00,0.00,0.00,0.00
7561,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,27.78,0.00,0.00,0.00
7568,0.00,0.00,0.00,0.62,0.16,10.72,0.00,0.00,0.00,0.00,-0.28,0.00,0.00,0.00,0.00
7569,-0.35,0.00,0.00,2.57,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.35,0.00,0.00
7576,0.00,41.97,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
7577,0.00,0.00,0.00,0.00,1.41,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
