StateIndex,SetPlugZ1=OFF,SetPlugZ1=ON,SetSpotlight=OFF,SetSpotlight=ON,SetZ1Blinds=OFF,SetZ1Blinds=ON,SetZ1Light=OFF,SetZ1Light=ON,SetZ2Blinds=OFF,SetZ2Blinds=ON,SetZ2Light=OFF,SetZ2Light=ON,DO_NOTHING
2901,0,1,1,1,0,0,0,0,227,0,0,3,0
2912,0,12,0,0,7,1,0,0,0,0,0,0,0
2913,0,3,0,0,0,0,0,0,0,0,0,0,0
2916,11,1,0,0,19,0,0,0,1,0,2,1,12
2917,0,1,1,0,0,0,1,0,0,153,0,0,1
2928,0,7,0,0,0,0,0,0,0,0,0,0,0
2929,0,14,0,0,0,0,0,0,0,0,1,0,0
2932,0,0,0,0,0,0,0,0,13,0,0,0,0
2933,11,3,0,0,0,1,0,0,152,0,1,1,1
3008,0,7,0,0,0,0,0,0,0,0,0,0,0
3009,0,5,0,0,0,0,0,0,0,0,0,0,0
3010,0,6,0,0,0,0,0,0,0,0,0,0,0
3011,1,5,0,0,0,0,0,0,0,0,0,0,0
3024,0,4,0,0,0,0,0,0,0,0,0,0,0
3025,0,1,0,0,0,1,0,0,0,0,0,0,0
3040,0,4,0,0,0,0,0,0,0,1,0,0,0
3041,0,2,0,0,0,0,0,0,0,0,0,0,0
3056,0,5,0,0,0,0,1,0,0,0,0,0,0
3057,0,15,0,0,0,0,0,0,0,0,0,0,0
3716,1,0,1,0,0,0,1,0,0,0,1,10,87
3717,1,0,1,1,1,325,1,2,2,3,1,0,4
3718,1,0,0,0,0,2,0,0,0,0,0,0,0
3719,1,0,0,0,0,4,1,0,0,0,0,0,1
3732,1,0,0,0,0,0,1,0,11,0,0,0,27
3733,1,1,0,0,0,2,0,0,8,0,1,0,1
3748,1,0,0,0,1,0,1,0,0,0,0,0,1
3749,0,1,1,2,21,2,3,3,1,1,0,309,0
3764,0,0,0,0,6,0,1,0,0,0,0,0,0
3765,1,0,0,0,0,0,0,0,6,0,1,0,0
